Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
07/20/2020,23225,570,,6749
07/20/2020,23226,261,,3439
07/20/2020,23227,203,,4279
07/20/2020,23228,424,,4574
07/20/2020,23229,312,,4472
07/20/2020,23230,97,,3388
07/20/2020,23231,257,,4209
07/20/2020,23233,185,,3473
07/20/2020,23234,1213,,6601
07/20/2020,23235,327,,4200
07/20/2020,23236,199,,3071
07/20/2020,23237,434,,3291
07/20/2020,23238,312,,3577
07/20/2020,23250,0,,6
07/20/2020,23294,186,,1921
07/20/2020,23301,98,,301
07/20/2020,23302,Suppressed*,,20
07/20/2020,23303,21,,152
07/20/2020,23304,Suppressed*,,18
07/20/2020,23306,26,,169
07/20/2020,23307,18,,88
07/20/2020,23308,53,,265
07/20/2020,23310,33,,377
07/20/2020,23313,Suppressed*,,13
07/20/2020,23314,37,,683
07/20/2020,23315,6,,125
07/20/2020,23316,14,,116
07/20/2020,23320,487,,10050
07/20/2020,23321,230,,3256
07/20/2020,23322,268,,6095
07/20/2020,23323,341,,3435
07/20/2020,23324,297,,2184
07/20/2020,23325,129,,1575
07/20/2020,23336,10,,221
07/20/2020,23337,0,,29
07/20/2020,23347,20,,101
07/20/2020,23350,76,,441
07/20/2020,23354,15,,58
07/20/2020,23356,Suppressed*,,124
07/20/2020,23357,42,,120
07/20/2020,23358,0,,9
07/20/2020,23359,16,,69
07/20/2020,23389,Suppressed*,,12
07/20/2020,23395,18,,109
07/20/2020,23398,5,,25
07/20/2020,23401,Suppressed*,,43
07/20/2020,23405,10,,93
07/20/2020,23407,63,,171
07/20/2020,23408,Suppressed*,,12
07/20/2020,23409,Suppressed*,,14
07/20/2020,23410,68,,1294
07/20/2020,23413,83,,343
07/20/2020,23414,34,,89
07/20/2020,23415,38,,272
07/20/2020,23416,12,,109
07/20/2020,23417,89,,467
07/20/2020,23418,69,,244
07/20/2020,23420,91,,376
07/20/2020,23421,186,,1000
07/20/2020,23422,7,,55
07/20/2020,23423,Suppressed*,,23
07/20/2020,23426,5,,14
07/20/2020,23427,Suppressed*,,24
07/20/2020,23430,101,,1592
07/20/2020,23432,13,,111
07/20/2020,23433,0,,93
07/20/2020,23434,450,,6463
07/20/2020,23435,265,,3025
07/20/2020,23436,Suppressed*,,78
07/20/2020,23437,18,,393
07/20/2020,23438,6,,167
07/20/2020,23440,0,,12
07/20/2020,23441,41,,98
07/20/2020,23442,29,,202
07/20/2020,23451,289,,5012
07/20/2020,23452,371,,6119
07/20/2020,23453,205,,3198
07/20/2020,23454,363,,6532
07/20/2020,23455,220,,4781
07/20/2020,23456,275,,6227
07/20/2020,23457,14,,338
07/20/2020,23459,22,,241
07/20/2020,23460,9,,73
07/20/2020,23461,Suppressed*,,115
07/20/2020,23462,540,,7272
07/20/2020,23464,369,,6805
07/20/2020,23480,Suppressed*,,42
07/20/2020,23486,Suppressed*,,12
07/20/2020,23487,100,,750
07/20/2020,23488,8,,38
07/20/2020,23502,229,,3277
07/20/2020,23503,220,,2678
07/20/2020,23504,347,,3151
07/20/2020,23505,212,,3365
07/20/2020,23507,50,,1702
07/20/2020,23508,129,,1596
07/20/2020,23509,124,,2424
07/20/2020,23510,92,,1576
07/20/2020,23511,31,,623
07/20/2020,23513,309,,3289
07/20/2020,23517,46,,557
07/20/2020,23518,191,,2936
07/20/2020,23523,113,,854
07/20/2020,23551,Suppressed*,,17
07/20/2020,23601,146,,4770
07/20/2020,23602,241,,3686
07/20/2020,23603,19,,235
07/20/2020,23604,28,,87
07/20/2020,23605,89,,1080
07/20/2020,23606,197,,2098
07/20/2020,23607,158,,1839
07/20/2020,23608,322,,3463
07/20/2020,23651,Suppressed*,,31
07/20/2020,23661,82,,1350
07/20/2020,23662,27,,865
07/20/2020,23663,48,,926
07/20/2020,23664,27,,685
07/20/2020,23665,15,,147
07/20/2020,23666,323,,4468
07/20/2020,23669,208,,3720
07/20/2020,23690,8,,261
07/20/2020,23691,0,,16
07/20/2020,23692,54,,1293
07/20/2020,23693,67,,1297
07/20/2020,23696,9,,201
07/20/2020,23701,274,,2941
07/20/2020,23702,105,,1016
07/20/2020,23703,240,,3190
07/20/2020,23704,230,,2395
07/20/2020,23707,124,,1496
07/20/2020,23708,25,,481
07/20/2020,23709,Suppressed*,,149
07/20/2020,23801,58,,367
07/20/2020,23803,334,,4354
07/20/2020,23805,188,,3818
07/20/2020,23806,0,,175
07/20/2020,23821,6,,263
07/20/2020,23824,34,,753
07/20/2020,23827,5,,139
07/20/2020,23828,Suppressed*,,42
07/20/2020,23829,83,,879
07/20/2020,23830,12,,179
07/20/2020,23831,267,,3819
07/20/2020,23832,416,,4436
07/20/2020,23833,11,,189
07/20/2020,23834,219,,3107
07/20/2020,23836,100,,1297
07/20/2020,23837,67,,454
07/20/2020,23838,69,,1444
07/20/2020,23839,6,,84
07/20/2020,23840,13,,173
07/20/2020,23841,27,,420
07/20/2020,23842,35,,603
07/20/2020,23843,Suppressed*,,59
07/20/2020,23844,Suppressed*,,74
07/20/2020,23845,Suppressed*,,47
07/20/2020,23846,Suppressed*,,73
07/20/2020,23847,443,,1791
07/20/2020,23850,Suppressed*,,114
07/20/2020,23851,98,,2737
07/20/2020,23856,9,,110
07/20/2020,23857,5,,80
07/20/2020,23860,333,,4311
07/20/2020,23866,14,,255
07/20/2020,23867,48,,276
07/20/2020,23868,110,,2407
07/20/2020,23872,9,,197
07/20/2020,23874,8,,144
07/20/2020,23875,63,,1148
07/20/2020,23876,Suppressed*,,19
07/20/2020,23878,6,,127
07/20/2020,23879,11,,63
07/20/2020,23881,6,,152
07/20/2020,23882,18,,177
07/20/2020,23883,8,,173
07/20/2020,23884,Suppressed*,,7
07/20/2020,23885,6,,235
07/20/2020,23887,Suppressed*,,38
07/20/2020,23888,33,,250
07/20/2020,23889,5,,79
07/20/2020,23890,99,,437
07/20/2020,23891,66,,1698
07/20/2020,23893,Suppressed*,,47
07/20/2020,23894,Suppressed*,,64
07/20/2020,23897,Suppressed*,,42
07/20/2020,23898,21,,212
07/20/2020,23899,Suppressed*,,36
07/20/2020,23901,172,,1911
07/20/2020,23909,0,,5
07/20/2020,23915,6,,518
07/20/2020,23917,13,,353
07/20/2020,23919,6,,310
07/20/2020,23920,9,,363
07/20/2020,23921,10,,218
07/20/2020,23922,85,,2243
07/20/2020,23923,10,,209
07/20/2020,23924,101,,825
07/20/2020,23927,71,,541
07/20/2020,23930,35,,597
07/20/2020,23934,5,,72
07/20/2020,23936,518,,2134
07/20/2020,23937,7,,207
07/20/2020,23938,Suppressed*,,64
07/20/2020,23942,20,,149
07/20/2020,23943,0,,7
07/20/2020,23944,12,,537
07/20/2020,23947,10,,406
07/20/2020,23950,20,,392
07/20/2020,23952,Suppressed*,,34
07/20/2020,23954,Suppressed*,,226
07/20/2020,23958,22,,298
07/20/2020,23959,0,,88
07/20/2020,23960,33,,238
07/20/2020,23962,Suppressed*,,71
07/20/2020,23963,0,,27
07/20/2020,23964,Suppressed*,,110
07/20/2020,23966,15,,266
07/20/2020,23967,Suppressed*,,90
07/20/2020,23968,Suppressed*,,88
07/20/2020,23970,43,,1029
07/20/2020,23974,16,,603
07/20/2020,23976,Suppressed*,,37
07/20/2020,24011,0,,22482
07/20/2020,24012,314,,2022
07/20/2020,24013,31,,311
07/20/2020,24014,102,,888
07/20/2020,24015,70,,894
07/20/2020,24016,38,,674
07/20/2020,24017,128,,2025
07/20/2020,24018,106,,1695
07/20/2020,24019,150,,1479
07/20/2020,24020,0,,
07/20/2020,24053,5,,115
07/20/2020,24054,65,,459
07/20/2020,24055,82,,878
07/20/2020,24058,0,,17
07/20/2020,24059,0,,30
07/20/2020,24060,105,,1642
07/20/2020,24064,8,,179
07/20/2020,24065,7,,178
07/20/2020,24066,7,,128
07/20/2020,24067,Suppressed*,,64
07/20/2020,24069,10,,142
07/20/2020,24070,Suppressed*,,70
07/20/2020,24072,5,,40
07/20/2020,24073,84,,2661
07/20/2020,24076,Suppressed*,,56
07/20/2020,24077,5,,46
07/20/2020,24078,78,,589
07/20/2020,24079,Suppressed*,,54
07/20/2020,24082,0,,17
07/20/2020,24083,57,,504
07/20/2020,24084,24,,607
07/20/2020,24085,12,,92
07/20/2020,24086,0,,
07/20/2020,24087,14,,176
07/20/2020,24088,7,,104
07/20/2020,24089,10,,157
07/20/2020,24090,19,,200
07/20/2020,24091,17,,223
07/20/2020,24092,6,,91
07/20/2020,24093,0,,9
07/20/2020,24095,9,,134
07/20/2020,24101,12,,205
07/20/2020,24102,Suppressed*,,52
07/20/2020,24104,8,,233
07/20/2020,24105,Suppressed*,,9
07/20/2020,24112,252,,3363
07/20/2020,24120,6,,66
07/20/2020,24121,15,,542
07/20/2020,24122,6,,62
07/20/2020,24124,Suppressed*,,203
07/20/2020,24127,10,,231
07/20/2020,24128,8,,67
07/20/2020,24131,0,,7
07/20/2020,24132,0,,17
07/20/2020,24133,5,,132
07/20/2020,24134,Suppressed*,,391
07/20/2020,24136,0,,110
07/20/2020,24137,9,,102
07/20/2020,24138,Suppressed*,,56
07/20/2020,24139,11,,66
07/20/2020,24141,27,,748
07/20/2020,24142,0,,12
07/20/2020,24147,Suppressed*,,44
07/20/2020,24148,35,,471
07/20/2020,24149,6,,121
07/20/2020,24150,Suppressed*,,16
07/20/2020,24151,50,,1076
07/20/2020,24153,177,,5805
07/20/2020,24161,0,,23
07/20/2020,24162,9,,109
07/20/2020,24165,11,,107
07/20/2020,24167,Suppressed*,,12
07/20/2020,24168,6,,54
07/20/2020,24171,39,,364
07/20/2020,24174,Suppressed*,,156
07/20/2020,24175,34,,296
07/20/2020,24176,7,,63
07/20/2020,24179,68,,863
07/20/2020,24184,13,,132
07/20/2020,24185,Suppressed*,,35
07/20/2020,24201,23,,1077
07/20/2020,24202,21,,586
07/20/2020,24210,39,,948
07/20/2020,24211,21,,1097
07/20/2020,24216,10,,173
07/20/2020,24217,Suppressed*,,13
07/20/2020,24219,18,,822
07/20/2020,24220,Suppressed*,,27
07/20/2020,24221,Suppressed*,,21
07/20/2020,24224,7,,168
07/20/2020,24225,0,,56
07/20/2020,24226,0,,67
07/20/2020,24228,Suppressed*,,467
07/20/2020,24230,12,,315
07/20/2020,24236,12,,97
07/20/2020,24237,0,,23
07/20/2020,24239,0,,17
07/20/2020,24243,0,,130
07/20/2020,24244,8,,404
07/20/2020,24245,0,,55
07/20/2020,24246,0,,16
07/20/2020,24248,9,,142
07/20/2020,24250,0,,42
07/20/2020,24251,15,,467
07/20/2020,24256,Suppressed*,,102
07/20/2020,24258,0,,54
07/20/2020,24260,5,,181
07/20/2020,24263,5,,487
07/20/2020,24265,0,,31
07/20/2020,24266,15,,415
07/20/2020,24269,0,,11
07/20/2020,24270,Suppressed*,,18
07/20/2020,24271,0,,127
07/20/2020,24272,0,,17
07/20/2020,24273,7,,578
07/20/2020,24277,9,,609
07/20/2020,24279,5,,145
07/20/2020,24280,Suppressed*,,26
07/20/2020,24281,6,,126
07/20/2020,24282,Suppressed*,,41
07/20/2020,24283,Suppressed*,,107
07/20/2020,24290,Suppressed*,,170
07/20/2020,24292,0,,24
07/20/2020,24293,6,,526
07/20/2020,24301,25,,1006
07/20/2020,24311,Suppressed*,,84
07/20/2020,24312,Suppressed*,,116
07/20/2020,24313,8,,58
07/20/2020,24314,0,,184
07/20/2020,24315,Suppressed*,,850
07/20/2020,24316,0,,
07/20/2020,24317,22,,269
07/20/2020,24318,Suppressed*,,37
07/20/2020,24319,19,,490
07/20/2020,24322,0,,11
07/20/2020,24323,Suppressed*,,36
07/20/2020,24324,5,,99
07/20/2020,24325,Suppressed*,,40
07/20/2020,24326,9,,76
07/20/2020,24328,17,,118
07/20/2020,24330,46,,295
07/20/2020,24333,402,,1895
07/20/2020,24340,12,,225
07/20/2020,24343,114,,679
07/20/2020,24347,6,,82
07/20/2020,24348,13,,1314
07/20/2020,24350,Suppressed*,,67
07/20/2020,24351,Suppressed*,,30
07/20/2020,24352,5,,124
07/20/2020,24354,33,,1301
07/20/2020,24360,16,,380
07/20/2020,24361,6,,214
07/20/2020,24363,Suppressed*,,60
07/20/2020,24366,Suppressed*,,71
07/20/2020,24368,12,,435
07/20/2020,24370,11,,301
07/20/2020,24374,Suppressed*,,47
07/20/2020,24375,Suppressed*,,68
07/20/2020,24377,0,,9
07/20/2020,24378,Suppressed*,,66
07/20/2020,24380,Suppressed*,,64
07/20/2020,24381,35,,224
07/20/2020,24382,33,,1238
07/20/2020,24401,136,,3307
07/20/2020,24411,0,,
07/20/2020,24412,0,,
07/20/2020,24413,0,,9
07/20/2020,24415,0,,
07/20/2020,24416,29,,436
07/20/2020,24421,7,,218
07/20/2020,24422,19,,602
07/20/2020,24426,34,,993
07/20/2020,24430,5,,152
07/20/2020,24431,12,,211
07/20/2020,24432,Suppressed*,,22
07/20/2020,24433,0,,
07/20/2020,24435,6,,97
07/20/2020,24437,Suppressed*,,76
07/20/2020,24439,Suppressed*,,74
07/20/2020,24440,8,,150
07/20/2020,24441,55,,569
07/20/2020,24442,0,,8
07/20/2020,24445,Suppressed*,,166
07/20/2020,24448,Suppressed*,,39
07/20/2020,24450,37,,1366
07/20/2020,24457,Suppressed*,,69
07/20/2020,24458,Suppressed*,,22
07/20/2020,24459,6,,44
07/20/2020,24460,0,,72
07/20/2020,24464,0,,6
07/20/2020,24465,Suppressed*,,69
07/20/2020,24467,10,,141
07/20/2020,24471,11,,131
07/20/2020,24472,Suppressed*,,156
07/20/2020,24473,0,,38
07/20/2020,24474,Suppressed*,,32
07/20/2020,24476,Suppressed*,,34
07/20/2020,24477,45,,770
07/20/2020,24479,Suppressed*,,95
07/20/2020,24482,18,,336
07/20/2020,24483,Suppressed*,,30
07/20/2020,24484,0,,27
07/20/2020,24485,Suppressed*,,30
07/20/2020,24486,33,,298
07/20/2020,24487,0,,11
07/20/2020,24501,60,,2492
07/20/2020,24502,115,,3329
07/20/2020,24503,69,,1876
07/20/2020,24504,17,,749
07/20/2020,24517,15,,501
07/20/2020,24520,6,,157
07/20/2020,24521,11,,780
07/20/2020,24522,35,,764
07/20/2020,24523,55,,2493
07/20/2020,24526,Suppressed*,,127
07/20/2020,24527,10,,191
07/20/2020,24528,6,,207
07/20/2020,24529,5,,138
07/20/2020,24530,6,,80
07/20/2020,24531,29,,1573
07/20/2020,24534,7,,124
07/20/2020,24536,0,,13
07/20/2020,24538,7,,322
07/20/2020,24539,0,,20
07/20/2020,24540,136,,2587
07/20/2020,24541,96,,2106
07/20/2020,24549,16,,272
07/20/2020,24550,21,,556
07/20/2020,24551,67,,1759
07/20/2020,24553,Suppressed*,,141
07/20/2020,24554,5,,265
07/20/2020,24555,6,,94
07/20/2020,24556,5,,298
07/20/2020,24557,51,,594
07/20/2020,24558,18,,518
07/20/2020,24562,Suppressed*,,50
07/20/2020,24563,17,,414
07/20/2020,24565,5,,91
07/20/2020,24566,12,,86
07/20/2020,24569,Suppressed*,,66
07/20/2020,24571,Suppressed*,,121
07/20/2020,24572,38,,1202
07/20/2020,24574,5,,222
07/20/2020,24577,20,,347
07/20/2020,24578,Suppressed*,,31
07/20/2020,24579,6,,39
07/20/2020,24580,6,,49
07/20/2020,24586,9,,352
07/20/2020,24588,13,,692
07/20/2020,24589,Suppressed*,,171
07/20/2020,24590,32,,736
07/20/2020,24592,43,,1272
07/20/2020,24593,7,,128
07/20/2020,24594,Suppressed*,,96
07/20/2020,24595,0,,14
07/20/2020,24597,Suppressed*,,96
07/20/2020,24598,6,,126
07/20/2020,24599,Suppressed*,,62
07/20/2020,24601,0,,5
07/20/2020,24602,0,,27
07/20/2020,24603,13,,62
07/20/2020,24605,12,,994
07/20/2020,24606,0,,8
07/20/2020,24607,0,,6
07/20/2020,24609,8,,259
07/20/2020,24612,0,,14
07/20/2020,24613,Suppressed*,,73
07/20/2020,24614,19,,523
07/20/2020,24620,5,,66
07/20/2020,24622,Suppressed*,,37
07/20/2020,24628,0,,12
07/20/2020,24630,0,,301
07/20/2020,24631,Suppressed*,,967
07/20/2020,24634,Suppressed*,,23
07/20/2020,24635,0,,37
07/20/2020,24637,9,,166
07/20/2020,24639,12,,167
07/20/2020,24641,8,,276
07/20/2020,24646,0,,26
07/20/2020,24649,Suppressed*,,76
07/20/2020,24651,Suppressed*,,620
07/20/2020,24656,Suppressed*,,110
07/20/2020,24657,Suppressed*,,11
07/20/2020,Not Reported,1234,,4716
07/20/2020,Out-of-State,0,,31025
07/21/2020,20105,147,,2345
07/21/2020,20106,49,,351
07/21/2020,20109,1267,,5815
07/21/2020,20110,1632,,8003
07/21/2020,20111,1048,,4850
07/21/2020,20112,269,,2659
07/21/2020,20115,41,,508
07/21/2020,20117,11,,199
07/21/2020,20118,5,,159
07/21/2020,20119,35,,348
07/21/2020,20120,396,,3412
07/21/2020,20121,273,,2203
07/21/2020,20124,81,,1215
07/21/2020,20129,11,,90
07/21/2020,20130,0,,28
07/21/2020,20132,89,,1661
07/21/2020,20135,12,,269
07/21/2020,20136,253,,2381
07/21/2020,20137,15,,167
07/21/2020,20139,Suppressed*,,19
07/21/2020,20141,33,,639
07/21/2020,20143,5,,99
07/21/2020,20144,Suppressed*,,61
07/21/2020,20147,556,,6626
07/21/2020,20148,271,,3889
07/21/2020,20151,315,,2104
07/21/2020,20152,250,,2741
07/21/2020,20155,310,,3426
07/21/2020,20158,27,,431
07/21/2020,20164,1319,,6014
07/21/2020,20165,373,,4579
07/21/2020,20166,231,,1511
07/21/2020,20169,122,,1982
07/21/2020,20170,1105,,5044
07/21/2020,20171,330,,3393
07/21/2020,20175,302,,3693
07/21/2020,20176,913,,6497
07/21/2020,20180,39,,718
07/21/2020,20181,54,,836
07/21/2020,20184,Suppressed*,,84
07/21/2020,20186,109,,1765
07/21/2020,20187,117,,1382
07/21/2020,20190,226,,2580
07/21/2020,20191,336,,2615
07/21/2020,20194,43,,891
07/21/2020,20197,14,,247
07/21/2020,20198,8,,166
07/21/2020,22003,1361,,6960
07/21/2020,22015,430,,3574
07/21/2020,22025,132,,1571
07/21/2020,22026,286,,2194
07/21/2020,22027,59,,240
07/21/2020,22030,455,,5131
07/21/2020,22031,444,,3916
07/21/2020,22032,152,,2265
07/21/2020,22033,307,,3265
07/21/2020,22035,Suppressed*,,40
07/21/2020,22039,99,,1435
07/21/2020,22041,777,,3958
07/21/2020,22042,876,,4477
07/21/2020,22043,273,,1985
07/21/2020,22044,282,,1600
07/21/2020,22046,216,,1939
07/21/2020,22060,31,,357
07/21/2020,22066,91,,1324
07/21/2020,22079,372,,2914
07/21/2020,22101,149,,3188
07/21/2020,22102,144,,2130
07/21/2020,22124,72,,1397
07/21/2020,22125,5,,85
07/21/2020,22134,24,,193
07/21/2020,22150,806,,4754
07/21/2020,22151,299,,1813
07/21/2020,22152,238,,2312
07/21/2020,22153,212,,2453
07/21/2020,22172,189,,1178
07/21/2020,22180,240,,2310
07/21/2020,22181,78,,1168
07/21/2020,22182,146,,2143
07/21/2020,22185,0,,
07/21/2020,22191,1891,,10659
07/21/2020,22192,869,,7406
07/21/2020,22193,1699,,10107
07/21/2020,22201,235,,3410
07/21/2020,22202,236,,2606
07/21/2020,22203,354,,2759
07/21/2020,22204,1114,,6806
07/21/2020,22205,152,,2117
07/21/2020,22206,200,,2149
07/21/2020,22207,329,,3820
07/21/2020,22209,94,,1279
07/21/2020,22211,Suppressed*,,21
07/21/2020,22213,20,,286
07/21/2020,22214,0,,
07/21/2020,22301,98,,1401
07/21/2020,22302,267,,3064
07/21/2020,22303,239,,1542
07/21/2020,22304,772,,5824
07/21/2020,22305,626,,2804
07/21/2020,22306,946,,4286
07/21/2020,22307,87,,1019
07/21/2020,22308,81,,932
07/21/2020,22309,715,,3476
07/21/2020,22310,307,,2490
07/21/2020,22311,497,,2873
07/21/2020,22312,655,,3516
07/21/2020,22314,235,,3297
07/21/2020,22315,139,,2175
07/21/2020,22401,289,,3150
07/21/2020,22405,173,,2731
07/21/2020,22406,150,,2284
07/21/2020,22407,702,,6693
07/21/2020,22408,254,,2696
07/21/2020,22427,17,,759
07/21/2020,22432,Suppressed*,,73
07/21/2020,22433,Suppressed*,,12
07/21/2020,22435,15,,301
07/21/2020,22436,Suppressed*,,66
07/21/2020,22437,Suppressed*,,94
07/21/2020,22438,6,,61
07/21/2020,22443,39,,755
07/21/2020,22448,Suppressed*,,82
07/21/2020,22454,Suppressed*,,147
07/21/2020,22460,9,,203
07/21/2020,22469,44,,292
07/21/2020,22473,23,,624
07/21/2020,22476,Suppressed*,,29
07/21/2020,22480,0,,343
07/21/2020,22482,8,,458
07/21/2020,22485,103,,2015
07/21/2020,22488,56,,234
07/21/2020,22503,9,,431
07/21/2020,22504,0,,25
07/21/2020,22508,75,,1258
07/21/2020,22509,Suppressed*,,7
07/21/2020,22511,6,,137
07/21/2020,22514,17,,222
07/21/2020,22520,47,,733
07/21/2020,22529,Suppressed*,,25
07/21/2020,22530,0,,6
07/21/2020,22534,7,,210
07/21/2020,22535,Suppressed*,,50
07/21/2020,22538,0,,24
07/21/2020,22539,8,,272
07/21/2020,22542,9,,184
07/21/2020,22546,88,,1381
07/21/2020,22548,0,,10
07/21/2020,22551,113,,1624
07/21/2020,22553,72,,1288
07/21/2020,22554,529,,5260
07/21/2020,22556,266,,2392
07/21/2020,22560,53,,1213
07/21/2020,22567,6,,279
07/21/2020,22572,297,,1304
07/21/2020,22576,Suppressed*,,152
07/21/2020,22578,Suppressed*,,209
07/21/2020,22579,Suppressed*,,29
07/21/2020,22580,28,,421
07/21/2020,22601,383,,13602
07/21/2020,22602,210,,1688
07/21/2020,22603,155,,1378
07/21/2020,22610,13,,82
07/21/2020,22611,32,,658
07/21/2020,22620,13,,169
07/21/2020,22623,Suppressed*,,17
07/21/2020,22624,11,,129
07/21/2020,22625,10,,187
07/21/2020,22627,Suppressed*,,53
07/21/2020,22630,291,,2099
07/21/2020,22637,6,,106
07/21/2020,22639,Suppressed*,,32
07/21/2020,22640,Suppressed*,,18
07/21/2020,22641,0,,10
07/21/2020,22642,26,,219
07/21/2020,22643,0,,20
07/21/2020,22644,57,,128
07/21/2020,22645,29,,204
07/21/2020,22646,0,,20
07/21/2020,22650,Suppressed*,,34
07/21/2020,22652,9,,72
07/21/2020,22654,Suppressed*,,34
07/21/2020,22655,129,,1009
07/21/2020,22656,26,,269
07/21/2020,22657,74,,611
07/21/2020,22660,17,,81
07/21/2020,22663,14,,75
07/21/2020,22664,207,,1290
07/21/2020,22701,771,,4241
07/21/2020,22709,7,,176
07/21/2020,22711,0,,5
07/21/2020,22712,119,,958
07/21/2020,22713,8,,91
07/21/2020,22714,14,,87
07/21/2020,22715,Suppressed*,,91
07/21/2020,22716,6,,63
07/21/2020,22718,7,,46
07/21/2020,22719,0,,16
07/21/2020,22720,6,,64
07/21/2020,22722,0,,11
07/21/2020,22723,Suppressed*,,11
07/21/2020,22724,18,,164
07/21/2020,22726,23,,113
07/21/2020,22727,23,,521
07/21/2020,22728,20,,235
07/21/2020,22729,Suppressed*,,21
07/21/2020,22730,Suppressed*,,7
07/21/2020,22731,Suppressed*,,26
07/21/2020,22732,Suppressed*,,23
07/21/2020,22733,21,,114
07/21/2020,22734,32,,300
07/21/2020,22735,Suppressed*,,142
07/21/2020,22736,5,,39
07/21/2020,22737,20,,198
07/21/2020,22738,Suppressed*,,83
07/21/2020,22740,Suppressed*,,84
07/21/2020,22741,0,,17
07/21/2020,22742,19,,165
07/21/2020,22743,Suppressed*,,6
07/21/2020,22747,Suppressed*,,75
07/21/2020,22749,0,,17
07/21/2020,22801,731,,4430
07/21/2020,22802,559,,3331
07/21/2020,22807,Suppressed*,,13
07/21/2020,22810,Suppressed*,,66
07/21/2020,22811,Suppressed*,,45
07/21/2020,22812,48,,780
07/21/2020,22815,105,,855
07/21/2020,22820,0,,12
07/21/2020,22821,38,,451
07/21/2020,22824,96,,375
07/21/2020,22827,96,,1050
07/21/2020,22830,17,,162
07/21/2020,22831,8,,86
07/21/2020,22832,6,,88
07/21/2020,22834,7,,120
07/21/2020,22835,165,,858
07/21/2020,22840,27,,445
07/21/2020,22841,25,,273
07/21/2020,22842,85,,402
07/21/2020,22843,7,,166
07/21/2020,22844,81,,594
07/21/2020,22845,0,,9
07/21/2020,22846,16,,182
07/21/2020,22847,6,,66
07/21/2020,22849,64,,450
07/21/2020,22850,9,,84
07/21/2020,22851,86,,403
07/21/2020,22853,82,,485
07/21/2020,22901,283,,4971
07/21/2020,22902,227,,3159
07/21/2020,22903,262,,4568
07/21/2020,22904,Suppressed*,,90
07/21/2020,22911,123,,2342
07/21/2020,22920,10,,318
07/21/2020,22922,7,,160
07/21/2020,22923,25,,495
07/21/2020,22931,0,,29
07/21/2020,22932,27,,849
07/21/2020,22935,5,,107
07/21/2020,22936,20,,514
07/21/2020,22937,5,,130
07/21/2020,22938,Suppressed*,,103
07/21/2020,22939,15,,636
07/21/2020,22940,5,,116
07/21/2020,22942,33,,980
