GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
24510260102,2000,2601.02,"Baltimore city, Maryland",5107.0,12.9,285.0,15.46,566.0,42684.0,76000.0,24.5,31.35,64.23,1.55,0.25,0.67,0.08,1.64,0.23,,,,,0,0,0
24510260102,2001,2601.02,"Baltimore city, Maryland",5107.0,12.9,286.0,15.46,566.0,42684.0,76000.0,24.5,31.35,64.23,1.55,0.25,0.67,0.08,1.64,0.23,,,,,0,0,0
24510260102,2002,2601.02,"Baltimore city, Maryland",5107.0,12.9,287.0,15.46,566.0,42684.0,76000.0,24.5,31.35,64.23,1.55,0.25,0.67,0.08,1.64,0.23,,,,,0,0,0
24510260102,2003,2601.02,"Baltimore city, Maryland",5107.0,12.9,288.0,15.46,566.0,42684.0,76000.0,24.5,31.35,64.23,1.55,0.25,0.67,0.08,1.64,0.23,8.0,0.0,0.0,2.78,1,0,0
24510260102,2004,2601.02,"Baltimore city, Maryland",5107.0,12.9,289.0,15.46,566.0,42684.0,76000.0,24.5,31.35,64.23,1.55,0.25,0.67,0.08,1.64,0.23,7.0,0.0,0.0,2.42,1,1,0
24510260102,2005,2601.02,"Baltimore city, Maryland",4797.0,8.36,290.0,16.14,973.0,46952.0,132900.0,32.9,15.36,84.14,0.0,0.0,0.0,0.0,0.5,0.0,12.0,0.0,0.0,4.14,1,0,0
24510260102,2006,2601.02,"Baltimore city, Maryland",4797.0,8.36,291.0,16.14,973.0,46952.0,132900.0,32.9,15.36,84.14,0.0,0.0,0.0,0.0,0.5,0.0,11.0,0.0,0.0,3.78,1,0,0
24510260102,2007,2601.02,"Baltimore city, Maryland",4797.0,8.36,292.0,16.14,973.0,46952.0,132900.0,32.9,15.36,84.14,0.0,0.0,0.0,0.0,0.5,0.0,8.0,2.0,0.68,2.74,1,0,0
24510260102,2008,2601.02,"Baltimore city, Maryland",4797.0,8.36,293.0,16.14,973.0,46952.0,132900.0,32.9,15.36,84.14,0.0,0.0,0.0,0.0,0.5,0.0,6.0,1.0,0.34,2.05,1,0,0
24510260102,2009,2601.02,"Baltimore city, Maryland",4797.0,8.36,294.0,16.14,973.0,46952.0,132900.0,32.9,15.36,84.14,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.68,1,0,0
24510260102,2010,2601.02,"Baltimore city, Maryland",4911.0,9.66,295.0,16.48,939.0,50588.0,155100.0,39.9,13.7,81.51,2.1,0.16,0.59,0.0,1.87,0.06,3.0,1.0,0.34,1.02,1,0,0
24510260102,2011,2601.02,"Baltimore city, Maryland",5029.0,10.64,302.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,4.0,0.0,0.0,1.32,1,0,0
24510260102,2012,2601.02,"Baltimore city, Maryland",5029.0,10.64,310.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,9.0,0.0,0.0,2.91,1,0,0
24510260102,2013,2601.02,"Baltimore city, Maryland",5029.0,10.64,317.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,12.0,0.0,0.0,3.79,1,0,0
24510260102,2014,2601.02,"Baltimore city, Maryland",5029.0,10.64,324.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,8.0,1.0,0.31,2.47,1,0,0
24510260102,2015,2601.02,"Baltimore city, Maryland",5029.0,10.64,332.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,,,,,0,0,0
24510260102,2016,2601.02,"Baltimore city, Maryland",5029.0,10.64,339.0,12.84,899.0,51983.0,137100.0,50.0,11.67,84.39,2.94,0.0,0.62,0.0,0.38,0.0,,,,,0,0,0
24510260201,2000,2602.01,"Baltimore city, Maryland",4847.0,19.45,1449.0,65.39,488.0,27566.0,79600.0,28.2,27.25,69.14,0.99,0.14,0.95,0.14,1.36,0.02,,,,,0,0,0
24510260201,2001,2602.01,"Baltimore city, Maryland",4847.0,19.45,1448.0,65.39,488.0,27566.0,79600.0,28.2,27.25,69.14,0.99,0.14,0.95,0.14,1.36,0.02,,,,,0,0,0
24510260201,2002,2602.01,"Baltimore city, Maryland",4847.0,19.45,1447.0,65.39,488.0,27566.0,79600.0,28.2,27.25,69.14,0.99,0.14,0.95,0.14,1.36,0.02,,,,,0,0,0
24510260201,2003,2602.01,"Baltimore city, Maryland",4847.0,19.45,1447.0,65.39,488.0,27566.0,79600.0,28.2,27.25,69.14,0.99,0.14,0.95,0.14,1.36,0.02,14.0,0.0,0.0,0.97,1,0,0
24510260201,2004,2602.01,"Baltimore city, Maryland",4847.0,19.45,1446.0,65.39,488.0,27566.0,79600.0,28.2,27.25,69.14,0.99,0.14,0.95,0.14,1.36,0.02,12.0,0.0,0.0,0.83,1,1,0
24510260201,2005,2602.01,"Baltimore city, Maryland",4792.0,9.79,1445.0,69.08,847.0,33241.0,201800.0,32.9,18.53,72.18,1.98,0.0,5.38,0.0,1.73,0.19,12.0,0.0,0.0,0.83,1,0,0
24510260201,2006,2602.01,"Baltimore city, Maryland",4792.0,9.79,1444.0,69.08,847.0,33241.0,201800.0,32.9,18.53,72.18,1.98,0.0,5.38,0.0,1.73,0.19,24.0,0.0,0.0,1.66,1,0,0
24510260201,2007,2602.01,"Baltimore city, Maryland",4792.0,9.79,1443.0,69.08,847.0,33241.0,201800.0,32.9,18.53,72.18,1.98,0.0,5.38,0.0,1.73,0.19,11.0,1.0,0.07,0.76,1,0,0
24510260201,2008,2602.01,"Baltimore city, Maryland",4792.0,9.79,1443.0,69.08,847.0,33241.0,201800.0,32.9,18.53,72.18,1.98,0.0,5.38,0.0,1.73,0.19,28.0,0.0,0.0,1.94,1,0,0
24510260201,2009,2602.01,"Baltimore city, Maryland",4792.0,9.79,1442.0,69.08,847.0,33241.0,201800.0,32.9,18.53,72.18,1.98,0.0,5.38,0.0,1.73,0.19,1.0,0.0,0.0,0.07,1,0,0
24510260201,2010,2602.01,"Baltimore city, Maryland",5116.0,15.61,1441.0,66.99,830.0,39737.0,220600.0,30.1,11.71,80.88,2.38,0.35,2.42,0.02,2.11,0.12,10.0,0.0,0.0,0.69,1,0,0
24510260201,2011,2602.01,"Baltimore city, Maryland",5432.0,15.94,1468.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,4.0,0.0,0.0,0.27,1,0,0
24510260201,2012,2602.01,"Baltimore city, Maryland",5432.0,15.94,1494.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,6.0,0.0,0.0,0.4,1,0,0
24510260201,2013,2602.01,"Baltimore city, Maryland",5432.0,15.94,1521.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,9.0,0.0,0.0,0.59,1,0,0
24510260201,2014,2602.01,"Baltimore city, Maryland",5432.0,15.94,1548.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,8.0,0.0,0.0,0.52,1,0,0
24510260201,2015,2602.01,"Baltimore city, Maryland",5432.0,15.94,1574.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,,,,,0,0,0
24510260201,2016,2602.01,"Baltimore city, Maryland",5432.0,15.94,1601.0,77.28,852.0,32309.0,162000.0,37.0,12.57,75.66,6.26,0.0,3.96,0.0,1.55,0.0,,,,,0,0,0
24510260202,2000,2602.02,"Baltimore city, Maryland",5874.0,24.1,1401.0,55.01,496.0,27031.0,62300.0,29.2,12.33,84.3,1.11,0.29,0.58,0.0,1.14,0.26,,,,,0,0,0
24510260202,2001,2602.02,"Baltimore city, Maryland",5874.0,24.1,1411.0,55.01,496.0,27031.0,62300.0,29.2,12.33,84.3,1.11,0.29,0.58,0.0,1.14,0.26,,,,,0,0,0
24510260202,2002,2602.02,"Baltimore city, Maryland",5874.0,24.1,1422.0,55.01,496.0,27031.0,62300.0,29.2,12.33,84.3,1.11,0.29,0.58,0.0,1.14,0.26,,,,,0,0,0
24510260202,2003,2602.02,"Baltimore city, Maryland",5874.0,24.1,1432.0,55.01,496.0,27031.0,62300.0,29.2,12.33,84.3,1.11,0.29,0.58,0.0,1.14,0.26,25.0,0.0,0.0,1.75,1,0,0
24510260202,2004,2602.02,"Baltimore city, Maryland",5874.0,24.1,1442.0,55.01,496.0,27031.0,62300.0,29.2,12.33,84.3,1.11,0.29,0.58,0.0,1.14,0.26,18.0,0.0,0.0,1.25,1,1,0
24510260202,2005,2602.02,"Baltimore city, Maryland",5553.0,21.05,1453.0,51.83,826.0,28717.0,114100.0,45.0,11.33,87.54,0.85,0.0,0.29,0.0,0.0,0.0,22.0,0.0,0.0,1.51,1,0,0
24510260202,2006,2602.02,"Baltimore city, Maryland",5553.0,21.05,1463.0,51.83,826.0,28717.0,114100.0,45.0,11.33,87.54,0.85,0.0,0.29,0.0,0.0,0.0,26.0,1.0,0.07,1.78,1,0,0
24510260202,2007,2602.02,"Baltimore city, Maryland",5553.0,21.05,1473.0,51.83,826.0,28717.0,114100.0,45.0,11.33,87.54,0.85,0.0,0.29,0.0,0.0,0.0,19.0,1.0,0.07,1.29,1,0,0
24510260202,2008,2602.02,"Baltimore city, Maryland",5553.0,21.05,1483.0,51.83,826.0,28717.0,114100.0,45.0,11.33,87.54,0.85,0.0,0.29,0.0,0.0,0.0,47.0,2.0,0.13,3.17,1,0,0
24510260202,2009,2602.02,"Baltimore city, Maryland",5553.0,21.05,1494.0,51.83,826.0,28717.0,114100.0,45.0,11.33,87.54,0.85,0.0,0.29,0.0,0.0,0.0,10.0,1.0,0.07,0.67,1,0,0
24510260202,2010,2602.02,"Baltimore city, Maryland",5937.0,26.14,1504.0,59.61,863.0,26724.0,116200.0,48.1,8.71,83.34,1.28,0.32,4.58,0.02,1.67,0.08,6.0,0.0,0.0,0.4,1,0,0
24510260202,2011,2602.02,"Baltimore city, Maryland",5811.0,21.94,1494.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,8.0,1.0,0.07,0.54,1,0,0
24510260202,2012,2602.02,"Baltimore city, Maryland",5811.0,21.94,1484.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,10.0,0.0,0.0,0.67,1,0,0
24510260202,2013,2602.02,"Baltimore city, Maryland",5811.0,21.94,1474.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,14.0,0.0,0.0,0.95,1,0,0
24510260202,2014,2602.02,"Baltimore city, Maryland",5811.0,21.94,1464.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,9.0,0.0,0.0,0.61,1,0,0
24510260202,2015,2602.02,"Baltimore city, Maryland",5811.0,21.94,1454.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,,,,,0,0,0
24510260202,2016,2602.02,"Baltimore city, Maryland",5811.0,21.94,1444.0,59.54,840.0,35528.0,111200.0,34.4,10.98,75.22,0.6,0.0,12.55,0.0,0.65,0.0,,,,,0,0,0
24510260203,2000,2602.03,"Baltimore city, Maryland",2849.0,20.2,413.0,41.3,541.0,36385.0,71600.0,27.0,9.86,87.15,1.23,0.11,0.32,0.04,1.26,0.04,,,,,0,0,0
24510260203,2001,2602.03,"Baltimore city, Maryland",2849.0,20.2,412.0,41.3,541.0,36385.0,71600.0,27.0,9.86,87.15,1.23,0.11,0.32,0.04,1.26,0.04,,,,,0,0,0
24510260203,2002,2602.03,"Baltimore city, Maryland",2849.0,20.2,411.0,41.3,541.0,36385.0,71600.0,27.0,9.86,87.15,1.23,0.11,0.32,0.04,1.26,0.04,,,,,0,0,0
24510260203,2003,2602.03,"Baltimore city, Maryland",2849.0,20.2,411.0,41.3,541.0,36385.0,71600.0,27.0,9.86,87.15,1.23,0.11,0.32,0.04,1.26,0.04,5.0,1.0,0.24,1.22,1,0,0
24510260203,2004,2602.03,"Baltimore city, Maryland",2849.0,20.2,410.0,41.3,541.0,36385.0,71600.0,27.0,9.86,87.15,1.23,0.11,0.32,0.04,1.26,0.04,2.0,0.0,0.0,0.49,1,1,0
24510260203,2005,2602.03,"Baltimore city, Maryland",3005.0,22.21,409.0,50.46,1021.0,29213.0,143300.0,45.8,7.62,86.09,5.32,0.0,0.0,0.0,0.97,0.0,8.0,0.0,0.0,1.96,1,0,0
24510260203,2006,2602.03,"Baltimore city, Maryland",3005.0,22.21,408.0,50.46,1021.0,29213.0,143300.0,45.8,7.62,86.09,5.32,0.0,0.0,0.0,0.97,0.0,7.0,0.0,0.0,1.71,1,0,0
24510260203,2007,2602.03,"Baltimore city, Maryland",3005.0,22.21,407.0,50.46,1021.0,29213.0,143300.0,45.8,7.62,86.09,5.32,0.0,0.0,0.0,0.97,0.0,3.0,0.0,0.0,0.74,1,0,0
24510260203,2008,2602.03,"Baltimore city, Maryland",3005.0,22.21,407.0,50.46,1021.0,29213.0,143300.0,45.8,7.62,86.09,5.32,0.0,0.0,0.0,0.97,0.0,8.0,0.0,0.0,1.97,1,0,0
24510260203,2009,2602.03,"Baltimore city, Maryland",3005.0,22.21,406.0,50.46,1021.0,29213.0,143300.0,45.8,7.62,86.09,5.32,0.0,0.0,0.0,0.97,0.0,1.0,0.0,0.0,0.25,1,0,0
24510260203,2010,2602.03,"Baltimore city, Maryland",2830.0,17.93,405.0,40.95,938.0,33808.0,153600.0,37.6,6.93,88.45,1.02,0.21,1.66,0.0,1.73,0.0,4.0,1.0,0.25,0.99,1,0,0
24510260203,2011,2602.03,"Baltimore city, Maryland",2764.0,16.17,404.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,3.0,0.0,0.0,0.74,1,0,0
24510260203,2012,2602.03,"Baltimore city, Maryland",2764.0,16.17,403.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,7.0,0.0,0.0,1.74,1,0,0
24510260203,2013,2602.03,"Baltimore city, Maryland",2764.0,16.17,402.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,5.0,0.0,0.0,1.24,1,0,0
24510260203,2014,2602.03,"Baltimore city, Maryland",2764.0,16.17,401.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,4.0,0.0,0.0,1.0,1,0,0
24510260203,2015,2602.03,"Baltimore city, Maryland",2764.0,16.17,400.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,,,,,0,0,0
24510260203,2016,2602.03,"Baltimore city, Maryland",2764.0,16.17,399.0,41.74,879.0,37917.0,128000.0,42.5,8.1,85.31,0.58,0.0,1.59,0.0,2.24,2.17,,,,,0,0,0
24510260301,2000,2603.01,"Baltimore city, Maryland",4581.56,14.04,304.0,18.73,613.7,36710.63,61881.62,27.83,17.55,78.64,0.88,0.07,1.04,0.0,1.72,0.11,,,,,0,0,0
24510260301,2001,2603.01,"Baltimore city, Maryland",4581.56,14.04,329.0,18.73,613.7,36710.63,61881.62,27.83,17.55,78.64,0.88,0.07,1.04,0.0,1.72,0.11,,,,,0,0,0
24510260301,2002,2603.01,"Baltimore city, Maryland",4581.56,14.04,355.0,18.73,613.7,36710.63,61881.62,27.83,17.55,78.64,0.88,0.07,1.04,0.0,1.72,0.11,,,,,0,0,0
24510260301,2003,2603.01,"Baltimore city, Maryland",4581.56,14.04,381.0,18.73,613.7,36710.63,61881.62,27.83,17.55,78.64,0.88,0.07,1.04,0.0,1.72,0.11,2.0,0.0,0.0,0.53,1,0,0
24510260301,2004,2603.01,"Baltimore city, Maryland",4581.56,14.04,406.0,18.73,613.7,36710.63,61881.62,27.83,17.55,78.64,0.88,0.07,1.04,0.0,1.72,0.11,4.0,1.0,0.25,0.98,1,1,0
24510260301,2005,2603.01,"Baltimore city, Maryland",4804.04,7.72,432.0,35.84,871.65,43748.64,99957.08,39.89,10.83,86.71,0.37,0.0,0.01,0.0,2.07,0.0,14.0,0.0,0.0,3.24,1,0,0
24510260301,2006,2603.01,"Baltimore city, Maryland",4804.04,7.72,457.0,35.84,871.65,43748.64,99957.08,39.89,10.83,86.71,0.37,0.0,0.01,0.0,2.07,0.0,12.0,0.0,0.0,2.62,1,0,0
24510260301,2007,2603.01,"Baltimore city, Maryland",4804.04,7.72,483.0,35.84,871.65,43748.64,99957.08,39.89,10.83,86.71,0.37,0.0,0.01,0.0,2.07,0.0,7.0,1.0,0.21,1.45,1,0,0
24510260301,2008,2603.01,"Baltimore city, Maryland",4804.04,7.72,509.0,35.84,871.65,43748.64,99957.08,39.89,10.83,86.71,0.37,0.0,0.01,0.0,2.07,0.0,11.0,0.0,0.0,2.16,1,0,0
24510260301,2009,2603.01,"Baltimore city, Maryland",4804.04,7.72,534.0,35.84,871.65,43748.64,99957.08,39.89,10.83,86.71,0.37,0.0,0.01,0.0,2.07,0.0,6.0,0.0,0.0,1.12,1,0,0
24510260301,2010,2603.01,"Baltimore city, Maryland",4933.0,18.35,560.0,32.77,1099.0,44904.0,119000.0,42.4,6.85,90.61,1.2,0.18,0.3,0.0,0.81,0.04,2.0,0.0,0.0,0.36,1,0,0
24510260301,2011,2603.01,"Baltimore city, Maryland",4146.0,24.24,566.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,12.0,1.0,0.18,2.12,1,0,0
24510260301,2012,2603.01,"Baltimore city, Maryland",4146.0,24.24,572.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,7.0,1.0,0.17,1.22,1,0,0
24510260301,2013,2603.01,"Baltimore city, Maryland",4146.0,24.24,578.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,17.0,0.0,0.0,2.94,1,0,0
24510260301,2014,2603.01,"Baltimore city, Maryland",4146.0,24.24,583.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,5.0,1.0,0.17,0.86,1,0,0
24510260301,2015,2603.01,"Baltimore city, Maryland",4146.0,24.24,589.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,,,,,0,0,0
24510260301,2016,2603.01,"Baltimore city, Maryland",4146.0,24.24,595.0,39.78,1310.0,33636.0,110100.0,50.0,6.44,91.73,0.6,0.0,0.94,0.0,0.0,0.29,,,,,0,0,0
24510260302,2000,2603.02,"Baltimore city, Maryland",6403.44,12.45,501.0,20.18,537.0,36924.0,60800.0,23.5,18.53,79.4,0.42,0.11,0.59,0.0,0.85,0.11,,,,,0,0,0
24510260302,2001,2603.02,"Baltimore city, Maryland",6403.44,12.45,516.0,20.18,537.0,36924.0,60800.0,23.5,18.53,79.4,0.42,0.11,0.59,0.0,0.85,0.11,,,,,0,0,0
24510260302,2002,2603.02,"Baltimore city, Maryland",6403.44,12.45,531.0,20.18,537.0,36924.0,60800.0,23.5,18.53,79.4,0.42,0.11,0.59,0.0,0.85,0.11,,,,,0,0,0
24510260302,2003,2603.02,"Baltimore city, Maryland",6403.44,12.45,546.0,20.18,537.0,36924.0,60800.0,23.5,18.53,79.4,0.42,0.11,0.59,0.0,0.85,0.11,4.0,0.0,0.0,0.73,1,0,0
24510260302,2004,2603.02,"Baltimore city, Maryland",6403.44,12.45,561.0,20.18,537.0,36924.0,60800.0,23.5,18.53,79.4,0.42,0.11,0.59,0.0,0.85,0.11,6.0,0.0,0.0,1.07,1,1,0
24510260302,2005,2603.02,"Baltimore city, Maryland",6526.96,9.59,576.0,17.95,851.0,42374.0,109200.0,39.6,9.33,89.28,0.0,0.0,0.67,0.0,0.73,0.0,14.0,2.0,0.35,2.43,1,0,0
24510260302,2006,2603.02,"Baltimore city, Maryland",6526.96,9.59,591.0,17.95,851.0,42374.0,109200.0,39.6,9.33,89.28,0.0,0.0,0.67,0.0,0.73,0.0,13.0,0.0,0.0,2.2,1,0,0
24510260302,2007,2603.02,"Baltimore city, Maryland",6526.96,9.59,605.0,17.95,851.0,42374.0,109200.0,39.6,9.33,89.28,0.0,0.0,0.67,0.0,0.73,0.0,8.0,1.0,0.17,1.32,1,0,0
24510260302,2008,2603.02,"Baltimore city, Maryland",6526.96,9.59,620.0,17.95,851.0,42374.0,109200.0,39.6,9.33,89.28,0.0,0.0,0.67,0.0,0.73,0.0,14.0,2.0,0.32,2.26,1,0,0
24510260302,2009,2603.02,"Baltimore city, Maryland",6526.96,9.59,635.0,17.95,851.0,42374.0,109200.0,39.6,9.33,89.28,0.0,0.0,0.67,0.0,0.73,0.0,5.0,0.0,0.0,0.79,1,0,0
24510260302,2010,2603.02,"Baltimore city, Maryland",6094.0,10.92,650.0,27.43,1174.0,49961.0,124000.0,50.0,7.06,90.09,0.97,0.15,0.51,0.0,1.1,0.13,5.0,0.0,0.0,0.77,1,0,0
24510260302,2011,2603.02,"Baltimore city, Maryland",6424.0,17.92,654.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,13.0,0.0,0.0,1.99,1,0,0
24510260302,2012,2603.02,"Baltimore city, Maryland",6424.0,17.92,657.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,10.0,0.0,0.0,1.52,1,0,0
24510260302,2013,2603.02,"Baltimore city, Maryland",6424.0,17.92,661.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,8.0,0.0,0.0,1.21,1,0,0
24510260302,2014,2603.02,"Baltimore city, Maryland",6424.0,17.92,665.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,18.0,3.0,0.45,2.71,1,0,0
24510260302,2015,2603.02,"Baltimore city, Maryland",6424.0,17.92,668.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,,,,,0,0,0
24510260302,2016,2603.02,"Baltimore city, Maryland",6424.0,17.92,672.0,37.61,1102.0,33996.0,117600.0,50.0,6.13,92.53,0.97,0.36,0.0,0.0,0.02,0.0,,,,,0,0,0
24510260303,2000,2603.03,"Baltimore city, Maryland",1700.0,55.09,594.0,85.47,216.0,11840.0,24300.0,25.9,16.88,80.24,0.59,0.82,0.35,0.41,0.65,0.06,,,,,0,0,0
24510260303,2001,2603.03,"Baltimore city, Maryland",1700.0,55.09,557.0,85.47,216.0,11840.0,24300.0,25.9,16.88,80.24,0.59,0.82,0.35,0.41,0.65,0.06,,,,,0,0,0
24510260303,2002,2603.03,"Baltimore city, Maryland",1700.0,55.09,519.0,85.47,216.0,11840.0,24300.0,25.9,16.88,80.24,0.59,0.82,0.35,0.41,0.65,0.06,,,,,0,0,0
24510260303,2003,2603.03,"Baltimore city, Maryland",1700.0,55.09,482.0,85.47,216.0,11840.0,24300.0,25.9,16.88,80.24,0.59,0.82,0.35,0.41,0.65,0.06,0.0,0.0,0.0,0.0,1,0,0
24510260303,2004,2603.03,"Baltimore city, Maryland",1700.0,55.09,444.0,85.47,216.0,11840.0,24300.0,25.9,16.88,80.24,0.59,0.82,0.35,0.41,0.65,0.06,6.0,0.0,0.0,1.35,1,1,0
24510260303,2005,2603.03,"Baltimore city, Maryland",380.0,23.68,407.0,76.6,373.0,14400.0,52900.0,28.4,55.53,23.16,9.74,2.11,0.0,0.0,9.47,0.0,1.0,0.0,0.0,0.25,1,0,0
24510260303,2006,2603.03,"Baltimore city, Maryland",380.0,23.68,370.0,76.6,373.0,14400.0,52900.0,28.4,55.53,23.16,9.74,2.11,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,1,0,0
24510260303,2007,2603.03,"Baltimore city, Maryland",380.0,23.68,332.0,76.6,373.0,14400.0,52900.0,28.4,55.53,23.16,9.74,2.11,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,1,0,0
24510260303,2008,2603.03,"Baltimore city, Maryland",380.0,23.68,295.0,76.6,373.0,14400.0,52900.0,28.4,55.53,23.16,9.74,2.11,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,1,0,0
24510260303,2009,2603.03,"Baltimore city, Maryland",380.0,23.68,257.0,76.6,373.0,14400.0,52900.0,28.4,55.53,23.16,9.74,2.11,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,1,0,0
24510260303,2010,2603.03,"Baltimore city, Maryland",778.0,17.83,220.0,67.28,485.0,18052.0,50000.0,38.2,26.99,63.24,5.53,1.54,0.26,0.0,2.44,0.0,6.0,0.0,0.0,2.73,1,0,0
24510260303,2011,2603.03,"Baltimore city, Maryland",834.0,39.18,223.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,7.0,0.0,0.0,3.14,1,0,0
24510260303,2012,2603.03,"Baltimore city, Maryland",834.0,39.18,226.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,5.0,0.0,0.0,2.21,1,0,0
24510260303,2013,2603.03,"Baltimore city, Maryland",834.0,39.18,230.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1,0,0
24510260303,2014,2603.03,"Baltimore city, Maryland",834.0,39.18,233.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,3.0,0.0,0.0,1.29,1,0,0
24510260303,2015,2603.03,"Baltimore city, Maryland",834.0,39.18,236.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,,,,,0,0,0
24510260303,2016,2603.03,"Baltimore city, Maryland",834.0,39.18,239.0,72.46,1014.0,15282.0,103100.0,50.0,22.9,69.9,6.0,0.0,0.0,0.0,1.2,0.0,,,,,0,0,0
24510260401,2000,2604.01,"Baltimore city, Maryland",2911.0,22.55,289.0,22.53,270.0,25704.0,19700.0,24.8,90.86,1.65,4.43,0.58,0.82,0.0,1.58,0.07,,,,,0,0,0
24510260401,2001,2604.01,"Baltimore city, Maryland",2911.0,22.55,306.0,22.53,270.0,25704.0,19700.0,24.8,90.86,1.65,4.43,0.58,0.82,0.0,1.58,0.07,,,,,0,0,0
24510260401,2002,2604.01,"Baltimore city, Maryland",2911.0,22.55,322.0,22.53,270.0,25704.0,19700.0,24.8,90.86,1.65,4.43,0.58,0.82,0.0,1.58,0.07,,,,,0,0,0
24510260401,2003,2604.01,"Baltimore city, Maryland",2911.0,22.55,339.0,22.53,270.0,25704.0,19700.0,24.8,90.86,1.65,4.43,0.58,0.82,0.0,1.58,0.07,8.0,0.0,0.0,2.36,1,0,0
