Date,Neighborhood,Confirmed,ZIP_CODE
2020-05-06,N51: WOODRIDGE,51,20018.0
2020-05-06,N50: WOODLEY PARK,42,20008.0
2020-05-06,N25: HILL EAST,42,20003.0
2020-05-06,N49: WASHINGTON HIGHLANDS,40,20032.0
2020-05-06,N19: FOREST HILLS,35,20008.0
2020-05-06,N9: CAPITOL HILL,33,20002.0
2020-05-06,N11: CHEVY CHASE,32,20015.0
2020-05-06,N3: BARNABY WOODS,30,20015.0
2020-05-06,N15: DC MEDICAL CENTER,15,20422.0
2020-05-06,N22: GEORGETOWN,12,20007.0
2020-05-06,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-07,N13: COLUMBIA HEIGHTS,312,20010.0
2020-05-07,N1: 16th ST HEIGHTS,292,20011.0
2020-05-07,N7: BRIGHTWOOD,272,20011.0
2020-05-07,N12: CHINATOWN,258,20001.0
2020-05-07,N31: LOGAN CIRCLE/SHAW,205,20005.0
2020-05-07,N45: TRINIDAD,197,20002.0
2020-05-07,N37: NAYLOR/HILLCREST,196,20020.0
2020-05-07,N8: BRIGHTWOOD PARK,187,20011.0
2020-05-07,N21: FORT LINCOLN/GATEWAY,173,20018.0
2020-05-07,N30: LINCOLN HEIGHTS,172,20019.0
2020-05-07,N34: MOUNT PLEASANT,169,20010.0
2020-05-07,N38: PETWORTH,168,20011.0
2020-05-07,N42: STADIUM ARMORY,163,20009.0
2020-05-07,N33: MICHIGAN PARK,149,20017.0
2020-05-07,N39: SAINT ELIZABETHS,138,20032.0
2020-05-07,N32: MARSHALL HEIGHTS,138,20019.0
2020-05-07,N20: FORT DUPONT,137,20019.0
2020-05-07,N46: TWINING,130,20020.0
2020-05-07,N29: LAMOND RIGGS,127,20011.0
2020-05-07,N14: CONGRESS HEIGHTS/SHIPLEY,125,20032.0
2020-05-07,N26: HISTORIC ANACOSTIA,119,20373.0
2020-05-07,N18: EDGEWOOD,112,20002.0
2020-05-07,N41: SOUTH COLUMBIA HEIGHTS,111,20009.0
2020-05-07,N44: TENLEYTOWN,110,20016.0
2020-05-07,N17: EASTLAND GARDENS,110,20019.0
2020-05-07,N40: SHEPHERD PARK,108,20012.0
2020-05-07,N47: U ST/PLEASANT,107,20001.0
2020-05-07,N4: BELLEVUE,105,20043.0
2020-05-07,N6: BRENTWOOD,102,20018.0
2020-05-07,N43: SW/WATERFRONT,101,20024.0
2020-05-07,N2: ADAMS MORGAN,97,20009.0
2020-05-07,N16: DOUGLASS,96,20020.0
2020-05-07,N48: UNION STATION,88,20002.0
2020-05-07,N5: BLOOMINGDALE,84,20001.0
2020-05-07,N27: KENT/PALISADES,73,20016.0
2020-05-07,N28: KINGMAN PARK,72,20002.0
2020-05-07,N23: GEORGETOWN EAST,63,20007.0
2020-05-07,N24: GWU,61,20052.0
2020-05-07,N51: WOODRIDGE,57,20018.0
2020-05-07,N10: CATHEDRAL HEIGHTS,54,20016.0
2020-05-07,N50: WOODLEY PARK,43,20008.0
2020-05-07,N25: HILL EAST,43,20003.0
2020-05-07,N49: WASHINGTON HIGHLANDS,42,20032.0
2020-05-07,N19: FOREST HILLS,35,20008.0
2020-05-07,N9: CAPITOL HILL,33,20002.0
2020-05-07,N11: CHEVY CHASE,32,20015.0
2020-05-07,N3: BARNABY WOODS,30,20015.0
2020-05-07,N15: DC MEDICAL CENTER,15,20422.0
2020-05-07,N22: GEORGETOWN,13,20007.0
2020-05-07,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-08,N13: COLUMBIA HEIGHTS,335,20010.0
2020-05-08,N1: 16th ST HEIGHTS,311,20011.0
2020-05-08,N7: BRIGHTWOOD,283,20011.0
2020-05-08,N12: CHINATOWN,256,20001.0
2020-05-08,N31: LOGAN CIRCLE/SHAW,209,20005.0
2020-05-08,N45: TRINIDAD,207,20002.0
2020-05-08,N37: NAYLOR/HILLCREST,201,20020.0
2020-05-08,N8: BRIGHTWOOD PARK,197,20011.0
2020-05-08,N30: LINCOLN HEIGHTS,177,20019.0
2020-05-08,N21: FORT LINCOLN/GATEWAY,177,20018.0
2020-05-08,N38: PETWORTH,176,20011.0
2020-05-08,N34: MOUNT PLEASANT,175,20010.0
2020-05-08,N42: STADIUM ARMORY,167,20009.0
2020-05-08,N33: MICHIGAN PARK,162,20017.0
2020-05-08,N39: SAINT ELIZABETHS,145,20032.0
2020-05-08,N20: FORT DUPONT,142,20019.0
2020-05-08,N32: MARSHALL HEIGHTS,141,20019.0
2020-05-08,N14: CONGRESS HEIGHTS/SHIPLEY,134,20032.0
2020-05-08,N29: LAMOND RIGGS,133,20011.0
2020-05-08,N46: TWINING,131,20020.0
2020-05-08,N26: HISTORIC ANACOSTIA,123,20373.0
2020-05-08,N18: EDGEWOOD,117,20002.0
2020-05-08,N17: EASTLAND GARDENS,114,20019.0
2020-05-08,N41: SOUTH COLUMBIA HEIGHTS,113,20009.0
2020-05-08,N44: TENLEYTOWN,111,20016.0
2020-05-08,N40: SHEPHERD PARK,111,20012.0
2020-05-08,N47: U ST/PLEASANT,109,20001.0
2020-05-08,N43: SW/WATERFRONT,109,20024.0
2020-05-08,N4: BELLEVUE,108,20043.0
2020-05-08,N6: BRENTWOOD,102,20018.0
2020-05-08,N2: ADAMS MORGAN,99,20009.0
2020-05-08,N16: DOUGLASS,98,20020.0
2020-05-08,N48: UNION STATION,93,20002.0
2020-05-08,N5: BLOOMINGDALE,86,20001.0
2020-05-08,N27: KENT/PALISADES,74,20016.0
2020-05-08,N28: KINGMAN PARK,73,20002.0
2020-05-08,N23: GEORGETOWN EAST,64,20007.0
2020-05-08,N24: GWU,61,20052.0
2020-05-08,N51: WOODRIDGE,59,20018.0
2020-05-08,N10: CATHEDRAL HEIGHTS,54,20016.0
2020-05-08,N50: WOODLEY PARK,44,20008.0
2020-05-08,N49: WASHINGTON HIGHLANDS,44,20032.0
2020-05-08,N25: HILL EAST,44,20003.0
2020-05-08,N19: FOREST HILLS,36,20008.0
2020-05-08,N9: CAPITOL HILL,34,20002.0
2020-05-08,N11: CHEVY CHASE,32,20015.0
2020-05-08,N3: BARNABY WOODS,31,20015.0
2020-05-08,N15: DC MEDICAL CENTER,15,20422.0
2020-05-08,N22: GEORGETOWN,13,20007.0
2020-05-08,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-09,N13: COLUMBIA HEIGHTS,347,20010.0
2020-05-09,N1: 16th ST HEIGHTS,318,20011.0
2020-05-09,N7: BRIGHTWOOD,294,20011.0
2020-05-09,N12: CHINATOWN,259,20001.0
2020-05-09,N31: LOGAN CIRCLE/SHAW,213,20005.0
2020-05-09,N45: TRINIDAD,212,20002.0
2020-05-09,N37: NAYLOR/HILLCREST,208,20020.0
2020-05-09,N8: BRIGHTWOOD PARK,205,20011.0
2020-05-09,N30: LINCOLN HEIGHTS,183,20019.0
2020-05-09,N21: FORT LINCOLN/GATEWAY,180,20018.0
2020-05-09,N38: PETWORTH,180,20011.0
2020-05-09,N34: MOUNT PLEASANT,177,20010.0
2020-05-09,N42: STADIUM ARMORY,173,20009.0
2020-05-09,N33: MICHIGAN PARK,170,20017.0
2020-05-09,N39: SAINT ELIZABETHS,148,20032.0
2020-05-09,N20: FORT DUPONT,147,20019.0
2020-05-09,N32: MARSHALL HEIGHTS,146,20019.0
2020-05-09,N14: CONGRESS HEIGHTS/SHIPLEY,142,20032.0
2020-05-09,N29: LAMOND RIGGS,135,20011.0
2020-05-09,N46: TWINING,133,20020.0
2020-05-09,N26: HISTORIC ANACOSTIA,123,20373.0
2020-05-09,N18: EDGEWOOD,118,20002.0
2020-05-09,N17: EASTLAND GARDENS,118,20019.0
2020-05-09,N41: SOUTH COLUMBIA HEIGHTS,116,20009.0
2020-05-09,N44: TENLEYTOWN,114,20016.0
2020-05-09,N40: SHEPHERD PARK,113,20012.0
2020-05-09,N47: U ST/PLEASANT,112,20001.0
2020-05-09,N43: SW/WATERFRONT,111,20024.0
2020-05-09,N4: BELLEVUE,109,20043.0
2020-05-09,N6: BRENTWOOD,106,20018.0
2020-05-09,N2: ADAMS MORGAN,103,20009.0
2020-05-09,N16: DOUGLASS,102,20020.0
2020-05-09,N48: UNION STATION,93,20002.0
2020-05-09,N5: BLOOMINGDALE,89,20001.0
2020-05-09,N27: KENT/PALISADES,79,20016.0
2020-05-09,N28: KINGMAN PARK,75,20002.0
2020-05-09,N23: GEORGETOWN EAST,65,20007.0
2020-05-09,N24: GWU,62,20052.0
2020-05-09,N51: WOODRIDGE,60,20018.0
2020-05-09,N10: CATHEDRAL HEIGHTS,55,20016.0
2020-05-09,N50: WOODLEY PARK,49,20008.0
2020-05-09,N49: WASHINGTON HIGHLANDS,46,20032.0
2020-05-09,N25: HILL EAST,45,20003.0
2020-05-09,N19: FOREST HILLS,37,20008.0
2020-05-09,N9: CAPITOL HILL,36,20002.0
2020-05-09,N11: CHEVY CHASE,33,20015.0
2020-05-09,N3: BARNABY WOODS,30,20015.0
2020-05-09,N15: DC MEDICAL CENTER,15,20422.0
2020-05-09,N22: GEORGETOWN,13,20007.0
2020-05-09,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-10,N13: COLUMBIA HEIGHTS,354,20010.0
2020-05-10,N1: 16th ST HEIGHTS,327,20011.0
2020-05-10,N7: BRIGHTWOOD,296,20011.0
2020-05-10,N12: CHINATOWN,261,20001.0
2020-05-10,N31: LOGAN CIRCLE/SHAW,217,20005.0
2020-05-10,N45: TRINIDAD,216,20002.0
2020-05-10,N37: NAYLOR/HILLCREST,213,20020.0
2020-05-10,N8: BRIGHTWOOD PARK,210,20011.0
2020-05-10,N38: PETWORTH,186,20011.0
2020-05-10,N30: LINCOLN HEIGHTS,186,20019.0
2020-05-10,N34: MOUNT PLEASANT,182,20010.0
2020-05-10,N42: STADIUM ARMORY,181,20009.0
2020-05-10,N21: FORT LINCOLN/GATEWAY,181,20018.0
2020-05-10,N33: MICHIGAN PARK,173,20017.0
2020-05-10,N39: SAINT ELIZABETHS,151,20032.0
2020-05-10,N32: MARSHALL HEIGHTS,149,20019.0
2020-05-10,N20: FORT DUPONT,147,20019.0
2020-05-10,N29: LAMOND RIGGS,146,20011.0
2020-05-10,N14: CONGRESS HEIGHTS/SHIPLEY,137,20032.0
2020-05-10,N46: TWINING,133,20020.0
2020-05-10,N40: SHEPHERD PARK,123,20012.0
2020-05-10,N26: HISTORIC ANACOSTIA,123,20373.0
2020-05-10,N17: EASTLAND GARDENS,119,20019.0
2020-05-10,N47: U ST/PLEASANT,118,20001.0
2020-05-10,N41: SOUTH COLUMBIA HEIGHTS,118,20009.0
2020-05-10,N18: EDGEWOOD,118,20002.0
2020-05-10,N44: TENLEYTOWN,114,20016.0
2020-05-10,N43: SW/WATERFRONT,112,20024.0
2020-05-10,N4: BELLEVUE,110,20043.0
2020-05-10,N16: DOUGLASS,109,20020.0
2020-05-10,N6: BRENTWOOD,104,20018.0
2020-05-10,N2: ADAMS MORGAN,103,20009.0
2020-05-10,N48: UNION STATION,94,20002.0
2020-05-10,N5: BLOOMINGDALE,89,20001.0
2020-05-10,N28: KINGMAN PARK,77,20002.0
2020-05-10,N27: KENT/PALISADES,75,20016.0
2020-05-10,N23: GEORGETOWN EAST,67,20007.0
2020-05-10,N24: GWU,63,20052.0
2020-05-10,N51: WOODRIDGE,61,20018.0
2020-05-10,N10: CATHEDRAL HEIGHTS,56,20016.0
2020-05-10,N49: WASHINGTON HIGHLANDS,50,20032.0
2020-05-10,N25: HILL EAST,47,20003.0
2020-05-10,N50: WOODLEY PARK,45,20008.0
2020-05-10,N9: CAPITOL HILL,37,20002.0
2020-05-10,N19: FOREST HILLS,36,20008.0
2020-05-10,N11: CHEVY CHASE,34,20015.0
2020-05-10,N3: BARNABY WOODS,30,20015.0
2020-05-10,N15: DC MEDICAL CENTER,15,20422.0
2020-05-10,N22: GEORGETOWN,13,20007.0
2020-05-10,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-11,N13: COLUMBIA HEIGHTS,363,20010.0
2020-05-11,N1: 16th ST HEIGHTS,332,20011.0
2020-05-11,N7: BRIGHTWOOD,305,20011.0
2020-05-11,N12: CHINATOWN,264,20001.0
2020-05-11,N31: LOGAN CIRCLE/SHAW,223,20005.0
2020-05-11,N45: TRINIDAD,216,20002.0
2020-05-11,N37: NAYLOR/HILLCREST,215,20020.0
2020-05-11,N8: BRIGHTWOOD PARK,210,20011.0
2020-05-11,N30: LINCOLN HEIGHTS,192,20019.0
2020-05-11,N38: PETWORTH,191,20011.0
2020-05-11,N34: MOUNT PLEASANT,188,20010.0
2020-05-11,N21: FORT LINCOLN/GATEWAY,183,20018.0
2020-05-11,N42: STADIUM ARMORY,181,20009.0
2020-05-11,N33: MICHIGAN PARK,174,20017.0
2020-05-11,N39: SAINT ELIZABETHS,152,20032.0
2020-05-11,N32: MARSHALL HEIGHTS,152,20019.0
2020-05-11,N20: FORT DUPONT,149,20019.0
2020-05-11,N29: LAMOND RIGGS,147,20011.0
2020-05-11,N14: CONGRESS HEIGHTS/SHIPLEY,140,20032.0
2020-05-11,N46: TWINING,135,20020.0
2020-05-11,N40: SHEPHERD PARK,127,20012.0
2020-05-11,N26: HISTORIC ANACOSTIA,124,20373.0
2020-05-11,N41: SOUTH COLUMBIA HEIGHTS,122,20009.0
2020-05-11,N47: U ST/PLEASANT,120,20001.0
2020-05-11,N17: EASTLAND GARDENS,120,20019.0
2020-05-11,N18: EDGEWOOD,119,20002.0
2020-05-11,N44: TENLEYTOWN,114,20016.0
2020-05-11,N43: SW/WATERFRONT,113,20024.0
2020-05-11,N4: BELLEVUE,111,20043.0
2020-05-11,N16: DOUGLASS,110,20020.0
2020-05-11,N6: BRENTWOOD,107,20018.0
2020-05-11,N2: ADAMS MORGAN,104,20009.0
2020-05-11,N48: UNION STATION,97,20002.0
2020-05-11,N5: BLOOMINGDALE,89,20001.0
2020-05-11,N28: KINGMAN PARK,78,20002.0
2020-05-11,N27: KENT/PALISADES,78,20016.0
2020-05-11,N23: GEORGETOWN EAST,68,20007.0
2020-05-11,N24: GWU,63,20052.0
2020-05-11,N51: WOODRIDGE,61,20018.0
2020-05-11,N10: CATHEDRAL HEIGHTS,56,20016.0
2020-05-11,N49: WASHINGTON HIGHLANDS,50,20032.0
2020-05-11,N25: HILL EAST,47,20003.0
2020-05-11,N50: WOODLEY PARK,45,20008.0
2020-05-11,N9: CAPITOL HILL,37,20002.0
2020-05-11,N19: FOREST HILLS,36,20008.0
2020-05-11,N11: CHEVY CHASE,34,20015.0
2020-05-11,N3: BARNABY WOODS,30,20015.0
2020-05-11,N15: DC MEDICAL CENTER,16,20422.0
2020-05-11,N22: GEORGETOWN,13,20007.0
2020-05-11,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-12,N13: COLUMBIA HEIGHTS,366,20010.0
2020-05-12,N1: 16th ST HEIGHTS,344,20011.0
2020-05-12,N7: BRIGHTWOOD,312,20011.0
2020-05-12,N12: CHINATOWN,263,20001.0
2020-05-12,N31: LOGAN CIRCLE/SHAW,226,20005.0
2020-05-12,N45: TRINIDAD,220,20002.0
2020-05-12,N37: NAYLOR/HILLCREST,220,20020.0
2020-05-12,N8: BRIGHTWOOD PARK,215,20011.0
2020-05-12,N38: PETWORTH,197,20011.0
2020-05-12,N30: LINCOLN HEIGHTS,196,20019.0
2020-05-12,N34: MOUNT PLEASANT,191,20010.0
2020-05-12,N21: FORT LINCOLN/GATEWAY,186,20018.0
2020-05-12,N42: STADIUM ARMORY,181,20009.0
2020-05-12,N33: MICHIGAN PARK,177,20017.0
2020-05-12,N32: MARSHALL HEIGHTS,158,20019.0
2020-05-12,N39: SAINT ELIZABETHS,152,20032.0
2020-05-12,N20: FORT DUPONT,150,20019.0
2020-05-12,N29: LAMOND RIGGS,148,20011.0
2020-05-12,N14: CONGRESS HEIGHTS/SHIPLEY,145,20032.0
2020-05-12,N46: TWINING,135,20020.0
2020-05-12,N40: SHEPHERD PARK,127,20012.0
2020-05-12,N26: HISTORIC ANACOSTIA,127,20373.0
2020-05-12,N17: EASTLAND GARDENS,125,20019.0
2020-05-12,N41: SOUTH COLUMBIA HEIGHTS,123,20009.0
2020-05-12,N18: EDGEWOOD,121,20002.0
2020-05-12,N47: U ST/PLEASANT,120,20001.0
2020-05-12,N43: SW/WATERFRONT,115,20024.0
2020-05-12,N44: TENLEYTOWN,114,20016.0
2020-05-12,N4: BELLEVUE,113,20043.0
2020-05-12,N16: DOUGLASS,112,20020.0
2020-05-12,N6: BRENTWOOD,107,20018.0
2020-05-12,N2: ADAMS MORGAN,105,20009.0
2020-05-12,N48: UNION STATION,99,20002.0
2020-05-12,N5: BLOOMINGDALE,91,20001.0
2020-05-12,N27: KENT/PALISADES,80,20016.0
2020-05-12,N28: KINGMAN PARK,78,20002.0
2020-05-12,N23: GEORGETOWN EAST,68,20007.0
2020-05-12,N24: GWU,64,20052.0
2020-05-12,N51: WOODRIDGE,61,20018.0
2020-05-12,N10: CATHEDRAL HEIGHTS,56,20016.0
2020-05-12,N49: WASHINGTON HIGHLANDS,50,20032.0
2020-05-12,N25: HILL EAST,47,20003.0
2020-05-12,N50: WOODLEY PARK,46,20008.0
2020-05-12,N9: CAPITOL HILL,38,20002.0
2020-05-12,N19: FOREST HILLS,36,20008.0
2020-05-12,N11: CHEVY CHASE,35,20015.0
2020-05-12,N3: BARNABY WOODS,30,20015.0
2020-05-12,N15: DC MEDICAL CENTER,16,20422.0
2020-05-12,N22: GEORGETOWN,14,20007.0
2020-05-12,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-13,N13: COLUMBIA HEIGHTS,380,20010.0
2020-05-13,N1: 16th ST HEIGHTS,364,20011.0
2020-05-13,N7: BRIGHTWOOD,322,20011.0
2020-05-13,N12: CHINATOWN,263,20001.0
2020-05-13,N45: TRINIDAD,222,20002.0
2020-05-13,N37: NAYLOR/HILLCREST,222,20020.0
2020-05-13,N31: LOGAN CIRCLE/SHAW,219,20005.0
2020-05-13,N8: BRIGHTWOOD PARK,217,20011.0
2020-05-13,N38: PETWORTH,204,20011.0
2020-05-13,N30: LINCOLN HEIGHTS,199,20019.0
2020-05-13,N34: MOUNT PLEASANT,197,20010.0
2020-05-13,N33: MICHIGAN PARK,186,20017.0
2020-05-13,N21: FORT LINCOLN/GATEWAY,186,20018.0
2020-05-13,N42: STADIUM ARMORY,181,20009.0
2020-05-13,N32: MARSHALL HEIGHTS,162,20019.0
2020-05-13,N20: FORT DUPONT,154,20019.0
2020-05-13,N39: SAINT ELIZABETHS,152,20032.0
2020-05-13,N29: LAMOND RIGGS,150,20011.0
2020-05-13,N14: CONGRESS HEIGHTS/SHIPLEY,148,20032.0
2020-05-13,N46: TWINING,143,20020.0
2020-05-13,N40: SHEPHERD PARK,134,20012.0
2020-05-13,N26: HISTORIC ANACOSTIA,129,20373.0
2020-05-13,N17: EASTLAND GARDENS,127,20019.0
2020-05-13,N18: EDGEWOOD,126,20002.0
2020-05-13,N41: SOUTH COLUMBIA HEIGHTS,124,20009.0
2020-05-13,N47: U ST/PLEASANT,121,20001.0
2020-05-13,N43: SW/WATERFRONT,120,20024.0
2020-05-13,N44: TENLEYTOWN,116,20016.0
2020-05-13,N2: ADAMS MORGAN,114,20009.0
2020-05-13,N4: BELLEVUE,113,20043.0
2020-05-13,N16: DOUGLASS,113,20020.0
2020-05-13,N6: BRENTWOOD,108,20018.0
2020-05-13,N48: UNION STATION,101,20002.0
2020-05-13,N5: BLOOMINGDALE,93,20001.0
2020-05-13,N28: KINGMAN PARK,80,20002.0
2020-05-13,N27: KENT/PALISADES,80,20016.0
2020-05-13,N23: GEORGETOWN EAST,68,20007.0
2020-05-13,N24: GWU,63,20052.0
2020-05-13,N51: WOODRIDGE,62,20018.0
2020-05-13,N10: CATHEDRAL HEIGHTS,58,20016.0
2020-05-13,N49: WASHINGTON HIGHLANDS,51,20032.0
2020-05-13,N25: HILL EAST,47,20003.0
2020-05-13,N50: WOODLEY PARK,46,20008.0
2020-05-13,N9: CAPITOL HILL,38,20002.0
2020-05-13,N11: CHEVY CHASE,37,20015.0
2020-05-13,N19: FOREST HILLS,36,20008.0
2020-05-13,N3: BARNABY WOODS,30,20015.0
2020-05-13,N15: DC MEDICAL CENTER,18,20422.0
2020-05-13,N22: GEORGETOWN,15,20007.0
2020-05-13,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-13,N35: NATIONAL MALL,1,20004.0
2020-05-14,N13: COLUMBIA HEIGHTS,391,20010.0
2020-05-14,N1: 16th ST HEIGHTS,371,20011.0
2020-05-14,N7: BRIGHTWOOD,333,20011.0
2020-05-14,N12: CHINATOWN,267,20001.0
2020-05-14,N37: NAYLOR/HILLCREST,251,20020.0
2020-05-14,N31: LOGAN CIRCLE/SHAW,226,20005.0
2020-05-14,N45: TRINIDAD,222,20002.0
2020-05-14,N8: BRIGHTWOOD PARK,221,20011.0
2020-05-14,N38: PETWORTH,208,20011.0
2020-05-14,N30: LINCOLN HEIGHTS,200,20019.0
2020-05-14,N34: MOUNT PLEASANT,198,20010.0
2020-05-14,N21: FORT LINCOLN/GATEWAY,193,20018.0
2020-05-14,N33: MICHIGAN PARK,190,20017.0
2020-05-14,N42: STADIUM ARMORY,180,20009.0
2020-05-14,N32: MARSHALL HEIGHTS,168,20019.0
2020-05-14,N20: FORT DUPONT,155,20019.0
2020-05-14,N39: SAINT ELIZABETHS,154,20032.0
2020-05-14,N29: LAMOND RIGGS,151,20011.0
2020-05-14,N14: CONGRESS HEIGHTS/SHIPLEY,149,20032.0
2020-05-14,N46: TWINING,143,20020.0
2020-05-14,N40: SHEPHERD PARK,134,20012.0
2020-05-14,N17: EASTLAND GARDENS,131,20019.0
2020-05-14,N26: HISTORIC ANACOSTIA,130,20373.0
2020-05-14,N18: EDGEWOOD,128,20002.0
2020-05-14,N41: SOUTH COLUMBIA HEIGHTS,124,20009.0
2020-05-14,N47: U ST/PLEASANT,123,20001.0
2020-05-14,N43: SW/WATERFRONT,122,20024.0
2020-05-14,N4: BELLEVUE,116,20043.0
2020-05-14,N16: DOUGLASS,116,20020.0
2020-05-14,N44: TENLEYTOWN,115,20016.0
2020-05-14,N2: ADAMS MORGAN,115,20009.0
2020-05-14,N6: BRENTWOOD,111,20018.0
2020-05-14,N48: UNION STATION,104,20002.0
2020-05-14,N5: BLOOMINGDALE,94,20001.0
2020-05-14,N27: KENT/PALISADES,82,20016.0
2020-05-14,N28: KINGMAN PARK,80,20002.0
2020-05-14,N23: GEORGETOWN EAST,68,20007.0
2020-05-14,N51: WOODRIDGE,63,20018.0
2020-05-14,N24: GWU,63,20052.0
2020-05-14,N10: CATHEDRAL HEIGHTS,59,20016.0
2020-05-14,N49: WASHINGTON HIGHLANDS,51,20032.0
2020-05-14,N25: HILL EAST,48,20003.0
2020-05-14,N50: WOODLEY PARK,46,20008.0
2020-05-14,N9: CAPITOL HILL,40,20002.0
2020-05-14,N11: CHEVY CHASE,38,20015.0
2020-05-14,N19: FOREST HILLS,37,20008.0
2020-05-14,N3: BARNABY WOODS,33,20015.0
2020-05-14,N15: DC MEDICAL CENTER,17,20422.0
2020-05-14,N22: GEORGETOWN,15,20007.0
2020-05-14,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-14,N35: NATIONAL MALL,1,20004.0
2020-05-15,N13: COLUMBIA HEIGHTS,404,20010.0
2020-05-15,N1: 16th ST HEIGHTS,378,20011.0
2020-05-15,N7: BRIGHTWOOD,341,20011.0
2020-05-15,N12: CHINATOWN,272,20001.0
2020-05-15,N37: NAYLOR/HILLCREST,263,20020.0
2020-05-15,N8: BRIGHTWOOD PARK,232,20011.0
2020-05-15,N31: LOGAN CIRCLE/SHAW,230,20005.0
2020-05-15,N45: TRINIDAD,223,20002.0
2020-05-15,N38: PETWORTH,214,20011.0
2020-05-15,N30: LINCOLN HEIGHTS,208,20019.0
2020-05-15,N34: MOUNT PLEASANT,201,20010.0
2020-05-15,N33: MICHIGAN PARK,198,20017.0
2020-05-15,N21: FORT LINCOLN/GATEWAY,194,20018.0
2020-05-15,N42: STADIUM ARMORY,183,20009.0
2020-05-15,N32: MARSHALL HEIGHTS,175,20019.0
2020-05-15,N20: FORT DUPONT,161,20019.0
2020-05-15,N14: CONGRESS HEIGHTS/SHIPLEY,158,20032.0
2020-05-15,N39: SAINT ELIZABETHS,156,20032.0
2020-05-15,N29: LAMOND RIGGS,155,20011.0
2020-05-15,N46: TWINING,143,20020.0
2020-05-15,N40: SHEPHERD PARK,137,20012.0
2020-05-15,N26: HISTORIC ANACOSTIA,136,20373.0
2020-05-15,N17: EASTLAND GARDENS,133,20019.0
2020-05-15,N18: EDGEWOOD,131,20002.0
2020-05-15,N41: SOUTH COLUMBIA HEIGHTS,127,20009.0
2020-05-15,N47: U ST/PLEASANT,126,20001.0
2020-05-15,N43: SW/WATERFRONT,124,20024.0
2020-05-15,N2: ADAMS MORGAN,120,20009.0
2020-05-15,N4: BELLEVUE,119,20043.0
2020-05-15,N16: DOUGLASS,117,20020.0
2020-05-15,N44: TENLEYTOWN,115,20016.0
2020-05-15,N6: BRENTWOOD,111,20018.0
2020-05-15,N48: UNION STATION,106,20002.0
2020-05-15,N5: BLOOMINGDALE,95,20001.0
2020-05-15,N27: KENT/PALISADES,84,20016.0
2020-05-15,N28: KINGMAN PARK,80,20002.0
2020-05-15,N23: GEORGETOWN EAST,69,20007.0
2020-05-15,N51: WOODRIDGE,65,20018.0
2020-05-15,N24: GWU,64,20052.0
2020-05-15,N10: CATHEDRAL HEIGHTS,59,20016.0
2020-05-15,N49: WASHINGTON HIGHLANDS,52,20032.0
2020-05-15,N25: HILL EAST,49,20003.0
2020-05-15,N50: WOODLEY PARK,46,20008.0
2020-05-15,N9: CAPITOL HILL,40,20002.0
2020-05-15,N11: CHEVY CHASE,40,20015.0
2020-05-15,N19: FOREST HILLS,37,20008.0
2020-05-15,N3: BARNABY WOODS,36,20015.0
2020-05-15,N15: DC MEDICAL CENTER,17,20422.0
2020-05-15,N22: GEORGETOWN,15,20007.0
2020-05-15,N36: NAVAL STATION & AIR FORCE,1,20373.0
2020-05-15,N35: NATIONAL MALL,1,20004.0
2020-05-16,N13: COLUMBIA HEIGHTS,410,20010.0
2020-05-16,N1: 16th ST HEIGHTS,382,20011.0
2020-05-16,N7: BRIGHTWOOD,342,20011.0
2020-05-16,N12: CHINATOWN,272,20001.0
2020-05-16,N37: NAYLOR/HILLCREST,266,20020.0
2020-05-16,N8: BRIGHTWOOD PARK,234,20011.0
2020-05-16,N31: LOGAN CIRCLE/SHAW,231,20005.0
2020-05-16,N45: TRINIDAD,225,20002.0
2020-05-16,N38: PETWORTH,220,20011.0
2020-05-16,N30: LINCOLN HEIGHTS,213,20019.0
2020-05-16,N34: MOUNT PLEASANT,203,20010.0
2020-05-16,N21: FORT LINCOLN/GATEWAY,201,20018.0
2020-05-16,N33: MICHIGAN PARK,200,20017.0
2020-05-16,N42: STADIUM ARMORY,186,20009.0
2020-05-16,N32: MARSHALL HEIGHTS,178,20019.0
2020-05-16,N20: FORT DUPONT,162,20019.0
2020-05-16,N39: SAINT ELIZABETHS,159,20032.0
2020-05-16,N14: CONGRESS HEIGHTS/SHIPLEY,159,20032.0
2020-05-16,N29: LAMOND RIGGS,156,20011.0
2020-05-16,N46: TWINING,143,20020.0
2020-05-16,N40: SHEPHERD PARK,137,20012.0
2020-05-16,N18: EDGEWOOD,137,20002.0
2020-05-16,N26: HISTORIC ANACOSTIA,134,20373.0
2020-05-16,N17: EASTLAND GARDENS,134,20019.0
2020-05-16,N47: U ST/PLEASANT,128,20001.0
2020-05-16,N41: SOUTH COLUMBIA HEIGHTS,127,20009.0
2020-05-16,N43: SW/WATERFRONT,125,20024.0
