,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN GROSS RENT,MEDIAN HOUSEHOLD INCOME,MEDIAN PROPERTY VALUE,RENT BURDEN,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,LOW FLAG,IMPUTED,SYMBOL
23017,2013.0,1003.5,"ARLINGTON COUNTY, VA",1104.0,0.0,33.0,0.0,0.0,119063.0,1030800.0,0.0,82.16,6.97,2.17,0.0,5.25,0.0,2.72,0.72,0.0,0.0,va
23018,2013.0,1004.1,"ARLINGTON COUNTY, VA",1353.0,2.15,27.0,4.45,3501.0,196087.0,940800.0,22.2,80.04,0.0,12.71,0.0,5.03,0.59,1.63,0.0,0.0,0.0,va
23019,2013.0,1004.2,"ARLINGTON COUNTY, VA",1060.0,0.0,19.0,16.18,3501.0,196346.0,943700.0,28.0,81.42,1.42,14.43,0.0,2.74,0.0,0.0,0.0,0.0,0.0,va
23020,2013.0,1004.3,"ARLINGTON COUNTY, VA",1506.0,0.0,48.0,8.77,3501.0,241053.0,1074300.0,26.7,91.17,0.13,3.72,0.0,2.79,0.0,2.06,0.13,0.0,0.0,va
23021,2013.0,1005.1,"ARLINGTON COUNTY, VA",1273.0,4.28,164.0,42.33,1655.0,144219.0,813000.0,18.2,69.99,3.53,5.26,2.2,14.06,0.0,4.95,0.0,0.0,0.0,va
23022,2013.0,1005.2,"ARLINGTON COUNTY, VA",673.0,3.69,46.0,4.58,0.0,208125.0,850400.0,0.0,92.12,0.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,va
23023,2013.0,1005.3,"ARLINGTON COUNTY, VA",1296.0,3.86,45.0,14.69,2794.0,219167.0,895200.0,17.8,88.35,0.0,1.0,0.0,2.16,0.0,8.49,0.0,0.0,0.0,va
23024,2013.0,1005.4,"ARLINGTON COUNTY, VA",1557.0,2.5,65.0,19.34,1633.0,143304.0,844200.0,46.4,64.48,1.8,27.62,0.0,1.48,0.0,3.92,0.71,0.0,0.0,va
23025,2013.0,1006.1,"ARLINGTON COUNTY, VA",1121.0,4.47,153.0,43.24,2514.0,132396.0,717000.0,32.8,69.76,11.33,14.09,0.0,1.96,0.0,2.85,0.0,0.0,0.0,va
23026,2013.0,1006.2,"ARLINGTON COUNTY, VA",843.0,3.94,109.0,23.36,2232.0,158571.0,869700.0,18.9,72.24,0.71,16.37,0.0,10.68,0.0,0.0,0.0,0.0,0.0,va
23027,2013.0,1006.3,"ARLINGTON COUNTY, VA",1304.0,0.0,307.0,53.77,1672.0,101196.0,680700.0,27.4,71.93,8.9,14.49,0.0,3.99,0.0,0.69,0.0,0.0,0.0,va
23028,2013.0,1007.1,"ARLINGTON COUNTY, VA",1478.0,0.0,399.0,48.86,1473.0,81897.0,0.0,31.8,52.91,1.96,19.35,0.0,16.85,0.0,6.5,2.44,0.0,0.0,va
23029,2013.0,1007.2,"ARLINGTON COUNTY, VA",1185.0,8.1,42.0,0.0,0.0,234706.0,942900.0,0.0,91.81,0.0,3.88,0.0,2.45,0.0,1.86,0.0,0.0,0.0,va
23030,2013.0,1007.3,"ARLINGTON COUNTY, VA",732.0,0.0,42.0,0.0,0.0,240875.0,758300.0,0.0,88.93,0.0,0.0,0.0,11.07,0.0,0.0,0.0,0.0,0.0,va
23031,2013.0,1007.4,"ARLINGTON COUNTY, VA",926.0,0.0,44.0,7.57,0.0,250001.0,854800.0,0.0,73.33,2.7,8.42,0.0,2.05,0.0,13.5,0.0,0.0,0.0,va
23032,2013.0,1007.5,"ARLINGTON COUNTY, VA",602.0,10.22,135.0,55.7,1376.0,0.0,528400.0,50.0,55.81,0.0,20.43,0.0,18.94,0.0,4.82,0.0,0.0,0.0,va
23033,2013.0,1007.6,"ARLINGTON COUNTY, VA",757.0,0.0,161.0,41.67,1264.0,104028.0,657000.0,37.7,74.24,8.72,2.25,0.0,10.83,0.0,2.51,1.45,0.0,0.0,va
23034,2013.0,1008.1,"ARLINGTON COUNTY, VA",712.0,0.0,111.0,32.28,1750.0,113393.0,684800.0,49.2,41.99,28.51,19.1,0.0,8.01,0.56,1.83,0.0,0.0,0.0,va
23035,2013.0,1008.2,"ARLINGTON COUNTY, VA",905.0,0.0,55.0,23.4,1821.0,103203.0,575000.0,21.2,45.64,30.83,9.28,0.0,5.08,0.0,7.07,2.1,0.0,0.0,va
23036,2013.0,1009.1,"ARLINGTON COUNTY, VA",1647.0,1.68,64.0,10.3,2649.0,170781.0,846400.0,50.0,93.56,1.82,3.4,0.0,1.21,0.0,0.0,0.0,0.0,0.0,va
23037,2013.0,1009.2,"ARLINGTON COUNTY, VA",991.0,0.0,35.0,9.48,0.0,248333.0,882800.0,0.0,76.39,0.0,5.55,0.0,18.06,0.0,0.0,0.0,0.0,0.0,va
23038,2013.0,1009.3,"ARLINGTON COUNTY, VA",821.0,3.04,117.0,19.72,889.0,173750.0,772300.0,16.1,84.04,0.0,3.9,0.0,10.72,0.0,1.34,0.0,0.0,0.0,va
23039,2013.0,1009.4,"ARLINGTON COUNTY, VA",1296.0,4.41,465.0,82.24,1112.0,68750.0,718100.0,22.2,51.62,12.42,30.56,0.0,4.32,0.0,1.08,0.0,0.0,0.0,va
23040,2013.0,1010.1,"ARLINGTON COUNTY, VA",942.0,0.0,86.0,12.95,2865.0,170769.0,665200.0,35.8,80.15,2.12,1.91,0.0,9.13,0.0,6.69,0.0,0.0,0.0,va
23041,2013.0,1010.2,"ARLINGTON COUNTY, VA",806.0,4.74,21.0,10.0,0.0,226000.0,775000.0,0.0,89.95,0.0,6.58,0.0,0.0,0.0,0.0,3.47,0.0,0.0,va
23042,2013.0,1010.3,"ARLINGTON COUNTY, VA",788.0,5.05,205.0,67.0,1304.0,72222.0,664500.0,33.2,63.45,19.04,8.63,0.0,6.09,0.0,2.79,0.0,0.0,0.0,va
23043,2013.0,1010.4,"ARLINGTON COUNTY, VA",738.0,0.0,58.0,15.9,2042.0,182917.0,770400.0,30.0,88.21,1.76,0.0,0.0,4.2,0.0,5.56,0.27,0.0,0.0,va
23044,2013.0,1011.1,"ARLINGTON COUNTY, VA",1004.0,0.0,39.0,29.21,2972.0,202583.0,731600.0,14.7,99.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,va
23045,2013.0,1011.2,"ARLINGTON COUNTY, VA",891.0,0.0,67.0,24.11,3238.0,185870.0,751000.0,17.4,92.37,0.0,2.58,0.0,0.9,0.0,4.15,0.0,0.0,0.0,va
23046,2013.0,1011.3,"ARLINGTON COUNTY, VA",1752.0,2.77,82.0,5.78,0.0,151782.0,688200.0,0.0,79.17,0.0,8.16,0.0,12.67,0.0,0.0,0.0,0.0,0.0,va
23047,2013.0,1011.4,"ARLINGTON COUNTY, VA",1119.0,0.0,166.0,40.79,2742.0,158882.0,487700.0,14.7,87.04,0.0,5.18,0.0,6.7,0.0,1.07,0.0,0.0,0.0,va
23048,2013.0,1011.5,"ARLINGTON COUNTY, VA",1006.0,0.0,121.0,17.85,2855.0,151518.0,688100.0,23.2,87.48,0.0,0.99,0.0,8.25,0.0,0.0,3.28,0.0,0.0,va
23049,2013.0,1012.1,"ARLINGTON COUNTY, VA",2632.0,10.75,287.0,48.04,1855.0,89875.0,672800.0,32.1,46.24,6.0,33.13,0.0,12.16,0.0,2.47,0.0,0.0,0.0,va
23050,2013.0,1012.2,"ARLINGTON COUNTY, VA",918.0,14.55,52.0,10.94,3125.0,165313.0,686400.0,44.6,85.29,2.83,1.31,0.0,5.66,1.2,3.7,0.0,0.0,0.0,va
23051,2013.0,1012.3,"ARLINGTON COUNTY, VA",855.0,3.64,37.0,14.23,2356.0,177273.0,644000.0,16.9,80.7,1.17,7.95,0.0,5.26,0.0,4.91,0.0,0.0,0.0,va
23052,2013.0,1013.1,"ARLINGTON COUNTY, VA",1318.0,5.56,65.0,5.67,0.0,0.0,667000.0,0.0,39.07,1.9,12.29,0.0,25.95,0.0,20.79,0.0,0.0,0.0,va
23053,2013.0,1013.2,"ARLINGTON COUNTY, VA",877.0,0.0,58.0,32.29,2341.0,180078.0,635800.0,35.7,83.24,0.0,2.28,0.0,12.77,0.0,0.0,1.71,0.0,0.0,va
23054,2013.0,1013.3,"ARLINGTON COUNTY, VA",868.0,0.0,53.0,8.56,0.0,172125.0,731800.0,0.0,87.1,0.0,5.53,0.0,0.0,0.0,3.34,4.03,0.0,0.0,va
23055,2013.0,1013.4,"ARLINGTON COUNTY, VA",1533.0,7.42,214.0,45.2,3501.0,175230.0,716900.0,21.4,80.5,2.67,8.74,0.0,6.33,0.0,1.76,0.0,0.0,0.0,va
23056,2013.0,1013.5,"ARLINGTON COUNTY, VA",1276.0,0.0,97.0,10.79,2077.0,154188.0,640100.0,20.8,79.08,0.0,10.19,0.0,7.99,0.0,2.74,0.0,0.0,0.0,va
23057,2013.0,1013.6,"ARLINGTON COUNTY, VA",1030.0,0.0,57.0,17.2,2517.0,169762.0,680900.0,18.8,91.07,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0,va
23058,2013.0,1014.01.1,"ARLINGTON COUNTY, VA",1355.0,5.02,526.0,71.47,1962.0,122400.0,388600.0,22.4,76.68,10.41,5.09,0.0,5.83,0.0,1.99,0.0,0.0,0.0,va
23059,2013.0,1014.02.1,"ARLINGTON COUNTY, VA",1103.0,4.38,223.0,67.31,1769.0,116179.0,614100.0,21.9,68.72,2.45,7.71,0.0,18.59,0.0,2.54,0.0,0.0,0.0,va
23060,2013.0,1014.02.2,"ARLINGTON COUNTY, VA",852.0,7.07,141.0,38.1,3000.0,126250.0,466700.0,23.1,78.87,5.28,6.1,0.0,8.8,0.0,0.94,0.0,0.0,0.0,va
23061,2013.0,1014.02.3,"ARLINGTON COUNTY, VA",1091.0,0.0,262.0,41.54,1741.0,140625.0,496600.0,19.1,67.37,1.74,6.14,4.12,14.85,0.0,5.77,0.0,0.0,0.0,va
23062,2013.0,1014.03.1,"ARLINGTON COUNTY, VA",1444.0,22.87,590.0,61.05,2133.0,101983.0,398500.0,30.5,62.4,5.19,5.19,16.76,6.44,0.0,4.02,0.0,0.0,0.0,va
23063,2013.0,1014.03.2,"ARLINGTON COUNTY, VA",438.0,0.0,98.0,18.4,0.0,109024.0,429600.0,0.0,86.3,0.0,3.42,0.0,10.27,0.0,0.0,0.0,0.0,0.0,va
23064,2013.0,1014.03.3,"ARLINGTON COUNTY, VA",1625.0,0.0,1032.0,100.0,2294.0,92549.0,0.0,27.5,81.42,2.03,7.38,0.0,6.71,0.0,2.46,0.0,0.0,0.0,va
23065,2013.0,1014.03.4,"ARLINGTON COUNTY, VA",2008.0,0.0,1066.0,79.23,2193.0,102329.0,419900.0,30.3,68.53,1.99,9.86,0.0,17.63,0.0,1.99,0.0,0.0,0.0,va
23066,2013.0,1014.04.1,"ARLINGTON COUNTY, VA",4638.0,7.17,2149.0,70.75,2396.0,119517.0,546600.0,25.8,65.07,3.92,11.21,0.0,17.25,0.0,2.54,0.0,0.0,0.0,va
23067,2013.0,1015.1,"ARLINGTON COUNTY, VA",1432.0,10.68,783.0,80.28,1697.0,79274.0,310400.0,27.9,70.88,5.03,14.53,0.0,6.28,0.0,3.28,0.0,0.0,0.0,va
23068,2013.0,1015.2,"ARLINGTON COUNTY, VA",1323.0,0.0,346.0,57.34,2232.0,142679.0,919500.0,20.0,75.43,4.99,9.9,0.0,8.16,0.0,1.51,0.0,0.0,0.0,va
23069,2013.0,1015.3,"ARLINGTON COUNTY, VA",1227.0,0.0,494.0,69.77,2316.0,146167.0,1137500.0,29.0,81.83,5.79,1.47,0.0,0.33,0.0,10.59,0.0,0.0,0.0,va
23070,2013.0,1015.4,"ARLINGTON COUNTY, VA",1129.0,4.88,156.0,28.75,3089.0,202800.0,870200.0,32.6,84.41,0.0,7.88,0.0,2.57,0.0,5.14,0.0,0.0,0.0,va
23071,2013.0,1015.5,"ARLINGTON COUNTY, VA",814.0,0.0,130.0,23.98,2063.0,158750.0,1177800.0,18.4,82.56,2.21,3.19,0.0,4.67,0.0,7.37,0.0,0.0,0.0,va
23072,2013.0,1015.6,"ARLINGTON COUNTY, VA",1469.0,0.0,518.0,72.8,1437.0,81420.0,302700.0,23.0,64.47,3.0,18.79,0.0,13.75,0.0,0.0,0.0,0.0,0.0,va
23073,2013.0,1016.01.1,"ARLINGTON COUNTY, VA",775.0,14.29,143.0,40.52,1902.0,110982.0,759300.0,24.2,71.1,1.81,21.68,0.0,4.13,0.0,1.29,0.0,0.0,0.0,va
23074,2013.0,1016.01.2,"ARLINGTON COUNTY, VA",553.0,0.0,245.0,61.95,2117.0,112723.0,916000.0,30.5,73.06,0.0,7.23,2.17,14.83,0.0,1.45,1.27,0.0,0.0,va
23075,2013.0,1016.02.1,"ARLINGTON COUNTY, VA",953.0,5.88,349.0,68.63,1503.0,82159.0,397600.0,22.8,63.48,6.51,13.54,0.0,14.38,0.0,2.1,0.0,0.0,0.0,va
23076,2013.0,1016.02.2,"ARLINGTON COUNTY, VA",721.0,22.12,259.0,60.23,1768.0,82143.0,0.0,29.0,71.29,3.05,14.56,0.0,11.1,0.0,0.0,0.0,0.0,0.0,va
23077,2013.0,1016.03.1,"ARLINGTON COUNTY, VA",702.0,0.0,378.0,75.85,2242.0,84115.0,296100.0,24.1,81.48,0.0,5.84,0.0,12.68,0.0,0.0,0.0,0.0,0.0,va
23078,2013.0,1016.03.2,"ARLINGTON COUNTY, VA",2157.0,9.38,876.0,70.99,2034.0,105313.0,554700.0,27.9,70.42,3.66,4.87,0.0,19.8,0.0,1.25,0.0,0.0,0.0,va
23079,2013.0,1016.03.3,"ARLINGTON COUNTY, VA",762.0,33.33,317.0,63.17,1750.0,124688.0,914100.0,22.4,49.08,39.11,10.5,0.0,0.0,0.0,1.31,0.0,0.0,0.0,va
23080,2013.0,1017.01.1,"ARLINGTON COUNTY, VA",785.0,48.04,344.0,90.67,1492.0,80809.0,0.0,25.8,23.82,2.8,57.07,0.0,12.1,0.0,4.2,0.0,0.0,0.0,va
23081,2013.0,1017.01.2,"ARLINGTON COUNTY, VA",1260.0,0.0,923.0,100.0,2261.0,104844.0,0.0,24.2,76.75,2.46,13.25,0.0,6.98,0.0,0.56,0.0,0.0,0.0,va
23082,2013.0,1017.01.3,"ARLINGTON COUNTY, VA",480.0,0.0,53.0,0.0,0.0,0.0,413200.0,0.0,38.54,46.25,11.04,0.0,0.0,0.0,4.17,0.0,0.0,0.0,va
23083,2013.0,1017.01.4,"ARLINGTON COUNTY, VA",965.0,0.0,514.0,52.81,1882.0,145573.0,716500.0,27.5,81.45,1.87,1.66,0.0,8.08,0.0,6.94,0.0,0.0,0.0,va
23084,2013.0,1017.02.1,"ARLINGTON COUNTY, VA",1693.0,0.0,1378.0,80.63,1475.0,70203.0,230600.0,28.1,53.16,1.12,4.31,0.0,37.09,0.0,4.31,0.0,0.0,0.0,va
23085,2013.0,1017.02.2,"ARLINGTON COUNTY, VA",1370.0,0.0,603.0,57.91,2358.0,110625.0,542100.0,35.0,54.16,1.17,22.48,0.0,21.24,0.0,0.95,0.0,0.0,0.0,va
23086,2013.0,1017.02.3,"ARLINGTON COUNTY, VA",1694.0,0.0,545.0,55.92,1809.0,203477.0,717500.0,27.2,62.99,7.5,16.41,0.0,12.34,0.0,0.77,0.0,0.0,0.0,va
23087,2013.0,1017.03.1,"ARLINGTON COUNTY, VA",792.0,0.0,527.0,82.05,1627.0,72367.0,261200.0,29.5,74.12,15.91,2.53,0.0,7.45,0.0,0.0,0.0,0.0,0.0,va
23088,2013.0,1017.03.2,"ARLINGTON COUNTY, VA",1192.0,0.0,485.0,57.6,1628.0,103565.0,616900.0,23.6,86.83,2.43,1.85,0.0,8.14,0.0,0.76,0.0,0.0,0.0,va
23089,2013.0,1018.01.1,"ARLINGTON COUNTY, VA",2684.0,0.0,1123.0,63.35,2463.0,148929.0,639900.0,24.8,74.11,0.86,5.33,0.0,14.53,0.0,4.17,1.01,0.0,0.0,va
23090,2013.0,1018.02.1,"ARLINGTON COUNTY, VA",1402.0,0.0,438.0,80.0,2387.0,85245.0,459200.0,33.3,55.06,6.13,10.06,0.0,12.77,0.0,15.98,0.0,0.0,0.0,va
23091,2013.0,1018.02.2,"ARLINGTON COUNTY, VA",1337.0,0.0,641.0,59.64,2337.0,141123.0,553200.0,21.3,76.89,0.0,10.25,0.0,12.86,0.0,0.0,0.0,0.0,0.0,va
23092,2013.0,1018.02.3,"ARLINGTON COUNTY, VA",1361.0,0.0,739.0,90.43,2317.0,155720.0,0.0,19.8,90.3,0.96,2.5,0.0,4.85,0.0,1.4,0.0,0.0,0.0,va
23093,2013.0,1018.02.4,"ARLINGTON COUNTY, VA",1562.0,38.46,470.0,91.2,1464.0,43107.0,642900.0,36.1,17.16,4.8,54.29,0.0,22.92,0.0,0.83,0.0,0.0,0.0,va
23094,2013.0,1018.02.5,"ARLINGTON COUNTY, VA",1156.0,0.0,547.0,77.36,1844.0,127188.0,590400.0,20.2,76.9,0.0,19.03,0.0,2.77,0.0,1.3,0.0,0.0,0.0,va
23095,2013.0,1018.03.1,"ARLINGTON COUNTY, VA",587.0,0.0,128.0,45.45,1755.0,147262.0,966700.0,26.5,86.88,3.24,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,va
23096,2013.0,1018.03.2,"ARLINGTON COUNTY, VA",954.0,0.0,676.0,100.0,1762.0,77073.0,0.0,27.8,71.7,4.4,12.58,0.0,2.41,0.0,6.29,2.62,0.0,0.0,va
23097,2013.0,1018.03.3,"ARLINGTON COUNTY, VA",885.0,7.59,366.0,92.68,1201.0,51496.0,0.0,28.0,38.64,7.34,16.27,5.99,31.75,0.0,0.0,0.0,0.0,0.0,va
23098,2013.0,1018.03.4,"ARLINGTON COUNTY, VA",1644.0,6.49,283.0,30.74,1794.0,102667.0,644200.0,21.2,81.75,6.02,9.61,0.0,1.03,0.0,1.58,0.0,0.0,0.0,va
23099,2013.0,1019.1,"ARLINGTON COUNTY, VA",890.0,2.86,146.0,37.85,1639.0,156786.0,696200.0,15.5,74.94,5.17,2.02,0.0,6.07,0.0,11.46,0.34,0.0,0.0,va
23100,2013.0,1019.2,"ARLINGTON COUNTY, VA",1582.0,0.0,68.0,23.25,3501.0,192917.0,857000.0,21.0,90.64,0.0,8.66,0.0,0.7,0.0,0.0,0.0,0.0,0.0,va
23101,2013.0,1019.3,"ARLINGTON COUNTY, VA",805.0,0.0,81.0,39.6,0.0,240938.0,933500.0,21.3,85.96,0.0,8.45,0.0,1.86,0.0,3.73,0.0,0.0,0.0,va
23102,2013.0,1020.01.1,"ARLINGTON COUNTY, VA",1756.0,13.94,417.0,94.36,1705.0,76500.0,806300.0,28.5,32.92,0.4,61.33,0.0,2.96,0.0,0.85,1.54,0.0,0.0,va
23103,2013.0,1020.01.2,"ARLINGTON COUNTY, VA",1484.0,12.03,515.0,75.85,1361.0,70027.0,362900.0,27.7,51.55,3.03,39.69,0.0,1.95,0.0,0.81,2.96,0.0,0.0,va
23104,2013.0,1020.02.1,"ARLINGTON COUNTY, VA",1479.0,1.94,542.0,81.96,1629.0,74519.0,572600.0,26.5,58.55,6.29,11.36,0.0,21.3,0.0,1.49,1.01,0.0,0.0,va
23105,2013.0,1020.03.1,"ARLINGTON COUNTY, VA",1548.0,18.42,892.0,64.7,1109.0,0.0,257500.0,50.0,47.67,13.11,29.01,0.0,7.75,0.0,2.45,0.0,0.0,0.0,va
23106,2013.0,1020.03.2,"ARLINGTON COUNTY, VA",1459.0,8.86,632.0,66.67,1378.0,55670.0,293100.0,49.1,47.98,29.88,20.97,0.0,1.17,0.0,0.0,0.0,0.0,0.0,va
23107,2013.0,1020.03.3,"ARLINGTON COUNTY, VA",972.0,0.0,379.0,86.64,1447.0,32000.0,0.0,50.0,68.42,4.01,16.36,0.0,5.35,0.0,5.86,0.0,0.0,0.0,va
23108,2013.0,1021.1,"ARLINGTON COUNTY, VA",896.0,60.8,247.0,76.8,304.0,13556.0,571400.0,26.5,36.94,9.6,15.96,0.0,27.23,0.0,8.93,1.34,0.0,0.0,va
23109,2013.0,1021.2,"ARLINGTON COUNTY, VA",1638.0,2.67,94.0,15.64,2256.0,136208.0,643300.0,21.9,66.54,2.87,14.41,0.0,11.48,0.0,3.85,0.85,0.0,0.0,va
23110,2013.0,1022.1,"ARLINGTON COUNTY, VA",697.0,0.0,105.0,37.26,1415.0,0.0,269400.0,50.0,20.66,28.84,21.23,0.0,21.66,0.0,7.6,0.0,0.0,0.0,va
23111,2013.0,1022.2,"ARLINGTON COUNTY, VA",1753.0,4.32,515.0,84.65,1425.0,63347.0,256900.0,27.6,13.75,19.74,55.05,1.43,5.13,0.0,0.0,4.91,0.0,0.0,va
23112,2013.0,1022.3,"ARLINGTON COUNTY, VA",634.0,11.89,121.0,25.69,1470.0,63167.0,457600.0,50.0,48.42,26.97,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,va
23113,2013.0,1022.4,"ARLINGTON COUNTY, VA",2239.0,15.54,411.0,61.39,1235.0,34923.0,216800.0,50.0,1.61,24.07,56.77,0.0,11.97,0.0,0.71,4.87,0.0,0.0,va
23114,2013.0,1022.5,"ARLINGTON COUNTY, VA",2407.0,26.27,574.0,85.28,1313.0,30152.0,172100.0,50.0,9.1,16.91,59.62,0.75,8.1,0.0,5.53,0.0,0.0,0.0,va
23115,2013.0,1023.01.1,"ARLINGTON COUNTY, VA",1017.0,2.6,49.0,13.37,0.0,138333.0,639100.0,10.3,74.83,9.93,9.64,0.0,5.6,0.0,0.0,0.0,0.0,0.0,va
23116,2013.0,1023.01.2,"ARLINGTON COUNTY, VA",624.0,0.0,81.0,25.87,1417.0,107262.0,491900.0,25.6,56.41,12.02,25.48,0.0,4.01,0.0,2.08,0.0,0.0,0.0,va
23117,2013.0,1023.02.1,"ARLINGTON COUNTY, VA",449.0,0.0,123.0,49.24,837.0,0.0,590900.0,50.0,41.65,0.0,44.99,0.0,13.36,0.0,0.0,0.0,0.0,0.0,va
23118,2013.0,1023.02.2,"ARLINGTON COUNTY, VA",1159.0,61.49,184.0,82.04,1547.0,26722.0,579900.0,50.0,16.57,0.0,83.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,va
23119,2013.0,1023.02.3,"ARLINGTON COUNTY, VA",1202.0,2.85,266.0,63.51,1687.0,101861.0,562500.0,23.3,69.38,1.91,20.72,0.0,5.16,0.0,2.83,0.0,0.0,0.0,va
23120,2013.0,1023.02.4,"ARLINGTON COUNTY, VA",1420.0,12.53,127.0,17.47,1560.0,98487.0,617000.0,24.0,66.41,3.52,14.65,0.0,12.68,0.0,2.75,0.0,0.0,0.0,va
23121,2013.0,1024.1,"ARLINGTON COUNTY, VA",768.0,0.0,394.0,78.98,1522.0,67331.0,413300.0,26.8,61.07,18.36,6.77,0.0,5.99,0.0,7.81,0.0,0.0,0.0,va
23122,2013.0,1024.2,"ARLINGTON COUNTY, VA",885.0,0.0,136.0,26.86,2566.0,136250.0,601700.0,28.3,81.47,7.23,8.02,0.0,1.69,0.79,0.79,0.0,0.0,0.0,va
23123,2013.0,1024.3,"ARLINGTON COUNTY, VA",1055.0,8.78,244.0,51.38,1340.0,85446.0,621400.0,31.4,66.35,5.5,11.66,0.0,6.07,2.56,4.93,2.94,0.0,0.0,va
23124,2013.0,1024.4,"ARLINGTON COUNTY, VA",613.0,0.0,93.0,41.2,1591.0,105313.0,470000.0,22.4,60.52,16.31,18.92,0.0,2.45,0.0,1.79,0.0,0.0,0.0,va
23125,2013.0,1025.1,"ARLINGTON COUNTY, VA",2217.0,2.58,635.0,82.41,2023.0,100238.0,436400.0,25.1,71.09,12.36,12.04,0.0,2.66,0.0,1.85,0.0,0.0,0.0,va
23126,2013.0,1025.2,"ARLINGTON COUNTY, VA",2617.0,7.53,893.0,77.47,1387.0,87481.0,701400.0,22.4,55.94,20.48,1.99,0.69,20.37,0.0,0.27,0.27,0.0,0.0,va
23127,2013.0,1025.3,"ARLINGTON COUNTY, VA",603.0,7.63,68.0,24.37,1771.0,156304.0,473900.0,26.4,68.33,0.0,30.85,0.83,0.0,0.0,0.0,0.0,0.0,0.0,va
23128,2013.0,1026.1,"ARLINGTON COUNTY, VA",2457.0,2.53,550.0,67.11,1406.0,78977.0,629300.0,27.1,40.62,11.36,36.1,0.0,11.07,0.24,0.61,0.0,0.0,0.0,va
23129,2013.0,1026.2,"ARLINGTON COUNTY, VA",971.0,0.0,50.0,5.36,0.0,126875.0,604700.0,0.0,57.16,1.85,18.54,0.0,21.01,0.0,1.44,0.0,0.0,0.0,va
23130,2013.0,1027.01.1,"ARLINGTON COUNTY, VA",3355.0,16.06,1042.0,99.13,1159.0,51984.0,0.0,29.6,14.31,23.31,45.25,0.54,15.38,0.33,0.72,0.18,0.0,0.0,va
23131,2013.0,1027.01.2,"ARLINGTON COUNTY, VA",457.0,26.32,260.0,78.9,0.0,24659.0,541700.0,23.0,27.57,38.73,22.32,0.0,11.38,0.0,0.0,0.0,0.0,0.0,va
23132,2013.0,1027.02.1,"ARLINGTON COUNTY, VA",1283.0,0.0,71.0,19.42,2154.0,121250.0,368500.0,43.1,59.55,3.04,29.46,0.0,6.24,0.0,1.71,0.0,0.0,0.0,va
23133,2013.0,1027.02.2,"ARLINGTON COUNTY, VA",963.0,0.0,210.0,73.7,1342.0,55750.0,538500.0,32.6,29.7,17.13,39.25,0.0,13.91,0.0,0.0,0.0,0.0,0.0,va
23134,2013.0,1028.01.1,"ARLINGTON COUNTY, VA",3253.0,39.72,795.0,80.85,1709.0,70464.0,388500.0,27.5,27.57,19.31,48.23,0.0,4.21,0.0,0.68,0.0,0.0,0.0,va
23135,2013.0,1028.01.2,"ARLINGTON COUNTY, VA",1470.0,12.32,183.0,66.67,1632.0,66412.0,435400.0,36.4,18.91,20.14,35.1,0.0,22.86,0.0,0.0,2.99,0.0,0.0,va
23136,2013.0,1028.01.3,"ARLINGTON COUNTY, VA",422.0,0.0,185.0,39.27,1857.0,111827.0,448000.0,14.9,69.67,4.74,14.69,0.0,10.9,0.0,0.0,0.0,0.0,0.0,va
23137,2013.0,1028.01.4,"ARLINGTON COUNTY, VA",758.0,0.0,196.0,30.16,1240.0,69330.0,166200.0,22.8,44.2,7.52,27.7,0.0,11.08,0.0,9.5,0.0,0.0,0.0,va
23138,2013.0,1028.01.5,"ARLINGTON COUNTY, VA",1261.0,0.0,124.0,33.96,1739.0,87273.0,263700.0,21.4,46.31,15.38,24.66,0.0,8.56,0.0,5.08,0.0,0.0,0.0,va
23139,2013.0,1028.01.6,"ARLINGTON COUNTY, VA",1165.0,0.0,151.0,67.83,1898.0,94226.0,587500.0,24.9,23.95,23.61,26.61,0.0,25.84,0.0,0.0,0.0,0.0,0.0,va
23140,2013.0,1028.02.1,"ARLINGTON COUNTY, VA",565.0,6.8,72.0,20.22,2250.0,121597.0,521600.0,19.0,74.34,1.77,15.58,0.0,6.19,0.0,2.12,0.0,0.0,0.0,va
23141,2013.0,1028.02.2,"ARLINGTON COUNTY, VA",752.0,4.95,23.0,4.05,0.0,165391.0,586500.0,0.0,72.34,8.78,12.37,0.0,1.73,0.0,2.79,1.99,0.0,0.0,va
23142,2013.0,1029.01.1,"ARLINGTON COUNTY, VA",950.0,5.33,201.0,37.6,1774.0,116719.0,387100.0,24.5,89.16,2.21,4.32,0.0,3.37,0.0,0.95,0.0,0.0,0.0,va
23143,2013.0,1029.01.2,"ARLINGTON COUNTY, VA",952.0,0.0,165.0,21.26,1795.0,95089.0,359700.0,16.8,69.54,6.83,10.08,0.0,12.39,0.0,1.16,0.0,0.0,0.0,va
