INDEX NUMBER,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN HOUSEHOLD INCOME,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,EVICTION FILINGS,EVICTIONS,EVICTION RATE,EVICTION FILING RATE,LOW FLAG,IMPUTED,SYMBOL
1212,2006,92.04,"WASHINGTON,DC",2636.0,7.73,1038.0,89.74,28420.0,2.28,78.07,15.63,0.8,0.27,0.0,1.44,1.52,753.0,11.0,1.06,72.54,0,0,dc
1213,2006,93.01,"WASHINGTON,DC",3363.0,7.14,230.0,12.98,74113.0,25.93,65.98,3.72,0.56,0.0,0.0,2.32,1.49,22.0,0.0,0.0,9.55,0,0,dc
1214,2006,93.02,"WASHINGTON,DC",1281.0,0.0,174.0,37.95,78929.0,8.51,75.64,6.71,0.0,4.53,0.0,4.61,0.0,112.0,8.0,4.59,64.29,0,0,dc
1215,2006,94.0,"WASHINGTON,DC",4043.0,4.3,329.0,30.64,71316.0,3.81,90.82,3.66,1.09,0.0,0.0,0.4,0.22,109.0,4.0,1.21,33.09,0,0,dc
1216,2006,95.01,"WASHINGTON,DC",5925.0,15.38,1457.0,81.04,44583.0,29.01,56.32,12.56,0.0,1.37,0.0,0.74,0.0,707.0,18.0,1.24,48.53,0,0,dc
1217,2006,95.03,"WASHINGTON,DC",3076.0,7.77,117.0,4.56,81250.0,11.09,79.0,5.66,0.0,1.04,0.0,1.69,1.53,13.0,1.0,0.86,11.15,0,0,dc
1218,2006,95.04,"WASHINGTON,DC",3497.0,17.08,579.0,56.87,46758.0,17.99,73.06,5.46,0.71,0.69,0.0,1.4,0.69,175.0,4.0,0.69,30.23,0,0,dc
1219,2006,95.05,"WASHINGTON,DC",2659.0,4.58,215.0,13.42,60750.0,0.34,92.74,4.7,0.0,0.64,0.0,0.34,1.24,32.0,1.0,0.47,14.88,0,0,dc
1220,2006,95.07,"WASHINGTON,DC",2012.0,5.36,111.0,24.09,59444.0,2.93,94.93,0.0,0.0,2.14,0.0,0.0,0.0,30.0,0.0,0.0,26.98,0,0,dc
1221,2006,95.08,"WASHINGTON,DC",3186.0,2.34,741.0,33.95,46092.0,1.44,84.84,11.11,0.0,0.0,0.0,2.17,0.44,133.0,4.0,0.54,17.94,0,0,dc
1222,2006,95.09,"WASHINGTON,DC",3197.0,3.84,134.0,5.33,58000.0,3.1,86.49,8.1,0.0,2.31,0.0,0.0,0.0,8.0,0.0,0.0,5.95,0,0,dc
1223,2006,96.01,"WASHINGTON,DC",2747.0,43.8,464.0,65.94,22300.0,0.0,98.43,0.0,0.0,0.0,0.0,1.57,0.0,105.0,13.0,2.8,22.63,0,0,dc
1224,2006,96.02,"WASHINGTON,DC",3577.0,50.0,1300.0,93.39,23696.0,0.39,98.63,0.81,0.0,0.17,0.0,0.0,0.0,1041.0,26.0,2.0,80.05,0,0,dc
1225,2006,96.03,"WASHINGTON,DC",3627.0,12.97,1127.0,65.64,37371.0,0.58,98.9,0.0,0.0,0.0,0.0,0.52,0.0,832.0,14.0,1.24,73.82,0,0,dc
1226,2006,96.04,"WASHINGTON,DC",2151.0,11.63,278.0,21.38,39844.0,2.65,94.1,3.25,0.0,0.0,0.0,0.0,0.0,110.0,6.0,2.16,39.6,0,0,dc
1227,2006,97.0,"WASHINGTON,DC",3051.0,31.62,632.0,60.2,36250.0,0.23,99.15,0.62,0.0,0.0,0.0,0.0,0.0,331.0,11.0,1.74,52.37,0,0,dc
1228,2006,98.01,"WASHINGTON,DC",1598.0,35.45,496.0,67.7,31875.0,1.81,98.19,0.0,0.0,0.0,0.0,0.0,0.0,118.0,9.0,1.81,23.78,0,0,dc
1229,2006,98.02,"WASHINGTON,DC",1262.0,36.52,453.0,72.98,28000.0,1.58,95.25,3.17,0.0,0.0,0.0,0.0,0.0,85.0,3.0,0.66,18.76,0,0,dc
1230,2006,98.03,"WASHINGTON,DC",2369.0,28.77,907.0,81.12,27061.0,1.56,97.34,0.0,0.0,0.0,0.0,1.1,0.0,397.0,12.0,1.32,43.77,0,0,dc
1231,2006,98.04,"WASHINGTON,DC",3012.0,21.64,597.0,64.5,43275.0,1.1,95.42,1.03,0.0,0.0,0.0,1.99,0.46,462.0,10.0,1.67,77.34,0,0,dc
1232,2006,98.07,"WASHINGTON,DC",3211.0,10.09,780.0,51.23,41263.0,0.87,98.54,0.59,0.0,0.0,0.0,0.0,0.0,765.0,19.0,2.44,98.08,0,0,dc
1233,2006,98.1,"WASHINGTON,DC",2152.55,31.41,933.0,93.49,25820.0,0.26,97.33,1.14,0.0,0.0,0.0,1.28,0.0,850.0,14.0,1.5,91.14,0,0,dc
1234,2006,98.11,"WASHINGTON,DC",3643.45,31.41,1458.0,93.49,25820.0,0.26,97.33,1.14,0.0,0.0,0.0,1.28,0.0,1086.0,35.0,2.4,74.49,0,0,dc
1235,2006,99.01,"WASHINGTON,DC",2122.0,8.97,163.0,15.02,74028.0,0.9,96.89,0.66,0.0,0.0,0.0,1.56,0.0,27.0,1.0,0.61,16.54,0,0,dc
1236,2006,99.02,"WASHINGTON,DC",2753.0,14.76,337.0,17.34,54896.0,6.28,93.28,0.0,0.0,0.44,0.0,0.0,0.0,47.0,4.0,1.19,13.95,0,0,dc
1237,2006,99.03,"WASHINGTON,DC",1350.0,16.04,346.0,35.51,41652.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8.09,0,0,dc
1238,2006,99.04,"WASHINGTON,DC",1572.0,18.41,659.0,87.06,26926.0,2.99,94.34,2.04,0.0,0.64,0.0,0.0,0.0,382.0,33.0,5.01,57.98,0,0,dc
1239,2006,99.05,"WASHINGTON,DC",2491.0,26.56,680.0,70.05,32080.0,0.0,98.15,0.0,0.0,1.85,0.0,0.0,0.0,338.0,15.0,2.21,49.69,0,0,dc
1240,2006,99.06,"WASHINGTON,DC",1897.0,14.67,396.0,62.95,34476.0,0.0,94.46,5.54,0.0,0.0,0.0,0.0,0.0,121.0,1.0,0.25,30.54,0,0,dc
1241,2006,99.07,"WASHINGTON,DC",2703.0,42.24,812.0,78.89,25482.0,0.0,96.45,0.0,0.55,2.15,0.0,0.85,0.0,174.0,13.0,1.6,21.42,0,0,dc
1242,2006,101.0,"WASHINGTON,DC",1758.0,7.21,1260.0,76.14,46210.91,53.47,13.03,22.01,0.0,8.42,0.0,3.07,0.0,437.0,11.0,0.87,34.68,0,0,dc
1243,2006,102.0,"WASHINGTON,DC",3034.0,9.58,1058.0,68.55,72954.73,40.38,47.33,3.53,0.0,4.22,0.0,1.85,2.7,120.0,5.0,0.47,11.34,0,0,dc
1244,2006,103.0,"WASHINGTON,DC",3261.0,2.36,587.0,43.29,49889.4,21.65,63.29,9.69,0.0,3.71,0.03,1.63,0.0,299.0,8.0,1.36,50.9,0,0,dc
1245,2006,104.0,"WASHINGTON,DC",4336.42,28.71,944.0,72.99,25106.55,2.4,95.84,1.48,0.0,0.0,0.0,0.28,0.0,588.0,29.0,3.07,62.27,0,0,dc
1246,2006,105.0,"WASHINGTON,DC",4237.0,23.29,1456.0,80.89,52298.48,30.04,51.5,12.56,0.0,3.3,0.0,2.48,0.12,660.0,5.0,0.34,45.33,0,0,dc
1247,2006,106.0,"WASHINGTON,DC",3295.0,5.19,713.0,41.7,62807.08,19.15,67.92,9.44,0.0,1.67,0.0,1.43,0.39,167.0,13.0,1.82,23.44,0,0,dc
1248,2006,107.0,"WASHINGTON,DC",1403.0,0.0,961.0,79.67,58116.22,73.27,11.05,6.49,0.0,9.12,0.0,0.07,0.0,166.0,5.0,0.52,17.27,0,0,dc
1249,2006,108.0,"WASHINGTON,DC",5809.0,0.0,1064.0,94.62,13594.0,72.92,9.92,5.1,0.52,8.49,0.31,2.15,0.6,50.0,0.0,0.0,4.7,0,0,dc
1250,2006,109.0,"WASHINGTON,DC",2995.0,31.75,1074.0,94.14,24465.73,1.0,93.59,3.17,0.7,0.0,0.67,0.87,0.0,941.0,31.0,2.89,87.62,0,0,dc
1251,2006,110.0,"WASHINGTON,DC",4988.89,20.34,919.0,28.18,70166.08,36.5,42.82,7.88,0.4,3.09,0.0,7.1,2.22,43.0,1.0,0.11,4.68,0,0,dc
1252,2006,111.0,"WASHINGTON,DC",4531.0,9.32,519.0,29.98,51999.45,4.06,92.34,0.22,0.0,0.04,0.0,3.33,0.0,453.0,8.0,1.54,87.22,0,0,dc
1253,2007,1.0,"WASHINGTON,DC",4701.0,1.74,1254.0,47.67,122455.0,85.07,1.72,9.4,1.68,1.7,0.0,0.43,0.0,52.0,0.0,0.0,4.15,0,0,dc
1254,2007,2.01,"WASHINGTON,DC",3598.0,0.0,5.0,12.5,119722.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,dc
1255,2007,2.02,"WASHINGTON,DC",4080.0,0.0,875.0,38.85,119688.0,88.92,1.86,2.94,0.0,4.46,0.0,0.96,0.86,28.0,2.0,0.23,3.2,0,0,dc
1256,2007,3.0,"WASHINGTON,DC",5168.0,0.0,1480.0,44.77,91804.0,83.42,1.74,9.33,1.08,3.72,0.0,0.72,0.0,47.0,2.0,0.14,3.18,0,0,dc
1257,2007,4.0,"WASHINGTON,DC",1379.0,0.0,209.0,27.75,176494.0,81.36,1.38,14.94,0.0,2.32,0.0,0.0,0.0,18.0,1.0,0.48,8.6,0,0,dc
1258,2007,5.01,"WASHINGTON,DC",3126.0,9.14,1602.0,75.99,92109.0,80.01,2.98,8.7,0.61,6.05,0.0,1.66,0.0,61.0,0.0,0.0,3.81,0,0,dc
1259,2007,5.02,"WASHINGTON,DC",3129.0,2.97,869.0,46.72,94598.0,75.87,2.52,7.54,0.0,11.98,0.0,2.08,0.0,53.0,1.0,0.12,6.1,0,0,dc
1260,2007,6.0,"WASHINGTON,DC",5420.0,2.93,706.0,29.71,110000.0,76.4,11.01,3.36,0.46,3.58,0.33,2.68,2.18,59.0,1.0,0.14,8.36,0,0,dc
1261,2007,7.01,"WASHINGTON,DC",4284.0,0.0,1486.0,34.33,77019.0,77.87,5.88,6.54,0.0,5.77,0.0,3.13,0.82,144.0,2.0,0.13,9.69,0,0,dc
1262,2007,7.02,"WASHINGTON,DC",2899.0,8.88,1726.0,72.7,56875.0,62.47,11.59,10.04,0.0,7.49,0.0,1.21,7.21,86.0,6.0,0.35,4.98,0,0,dc
1263,2007,8.01,"WASHINGTON,DC",6605.0,4.51,1234.0,37.73,114098.0,79.33,2.26,6.68,0.0,6.13,0.0,3.92,1.68,56.0,2.0,0.16,4.54,0,0,dc
1264,2007,8.02,"WASHINGTON,DC",2786.0,2.25,579.0,33.43,109698.0,85.39,2.55,2.73,0.0,7.14,0.0,2.19,0.0,28.0,1.0,0.17,4.83,0,0,dc
1265,2007,9.01,"WASHINGTON,DC",7651.0,2.06,233.0,15.86,209931.0,83.92,2.35,6.63,0.68,4.6,0.0,1.71,0.1,8.0,0.0,0.0,3.43,0,0,dc
1266,2007,9.02,"WASHINGTON,DC",2278.0,1.89,117.0,6.48,162548.0,91.26,2.24,3.42,0.0,2.15,0.0,0.48,0.44,9.0,0.0,0.0,7.73,0,0,dc
1267,2007,10.01,"WASHINGTON,DC",7977.0,3.5,609.0,19.25,136121.0,79.08,3.22,6.38,0.76,5.95,0.0,3.95,0.65,16.0,1.0,0.16,2.63,0,0,dc
1268,2007,10.02,"WASHINGTON,DC",3109.0,2.13,1412.0,53.86,84310.0,56.96,14.35,11.71,0.45,14.41,0.0,1.83,0.29,212.0,2.0,0.14,15.02,0,0,dc
1269,2007,11.0,"WASHINGTON,DC",4315.0,3.25,557.0,16.16,154340.0,79.98,3.04,8.88,0.0,5.63,0.0,2.48,0.0,58.0,3.0,0.54,10.42,0,0,dc
1270,2007,12.0,"WASHINGTON,DC",4886.0,1.25,1219.0,49.14,110625.0,73.68,2.56,12.83,0.0,7.41,0.0,1.33,2.19,153.0,0.0,0.0,12.55,0,0,dc
1271,2007,13.01,"WASHINGTON,DC",4369.0,3.4,1386.0,68.36,101366.0,67.89,11.86,9.73,0.0,7.71,0.0,1.4,1.42,100.0,4.0,0.29,7.21,0,0,dc
1272,2007,13.02,"WASHINGTON,DC",6264.0,0.0,3295.0,62.08,79223.0,76.95,5.04,10.34,0.0,5.72,0.0,1.45,0.49,266.0,3.0,0.09,8.07,0,0,dc
1273,2007,14.01,"WASHINGTON,DC",3401.0,4.03,669.0,45.88,103529.0,83.53,6.91,6.03,0.0,3.53,0.0,0.0,0.0,86.0,1.0,0.15,12.85,0,0,dc
1274,2007,14.02,"WASHINGTON,DC",3091.0,0.0,575.0,37.86,88194.0,70.17,21.19,3.4,0.0,3.07,0.0,1.2,0.97,41.0,3.0,0.52,7.13,0,0,dc
1275,2007,15.0,"WASHINGTON,DC",6169.0,2.55,179.0,7.22,180536.0,78.02,11.49,6.69,0.0,2.11,0.0,1.69,0.0,5.0,0.0,0.0,2.79,0,0,dc
1276,2007,16.0,"WASHINGTON,DC",4293.0,2.95,169.0,10.86,137434.0,20.73,67.62,9.18,0.3,0.0,0.0,2.17,0.0,33.0,3.0,1.78,19.53,0,0,dc
1277,2007,17.02,"WASHINGTON,DC",2360.0,13.85,414.0,24.39,86979.0,29.15,58.9,1.31,0.68,4.49,0.0,5.0,0.47,161.0,10.0,2.42,38.92,0,0,dc
1278,2007,18.03,"WASHINGTON,DC",2991.0,8.71,1221.0,73.86,38821.0,5.98,76.96,12.44,0.0,2.24,0.0,1.67,0.7,265.0,5.0,0.41,21.7,0,0,dc
1279,2007,18.04,"WASHINGTON,DC",4344.0,17.94,1242.0,74.15,35168.0,3.34,68.3,25.18,1.06,1.04,0.0,1.08,0.0,517.0,15.0,1.21,41.64,0,0,dc
1280,2007,19.01,"WASHINGTON,DC",5128.0,7.78,350.0,20.95,52031.0,3.84,76.52,15.8,2.13,1.15,0.31,0.25,0.0,34.0,2.0,0.57,9.71,0,0,dc
1281,2007,19.02,"WASHINGTON,DC",2383.0,5.05,152.0,22.44,63191.0,8.9,83.21,4.91,0.67,0.0,0.0,2.31,0.0,95.0,4.0,2.64,62.66,0,0,dc
1282,2007,20.01,"WASHINGTON,DC",2720.0,4.2,574.0,61.05,38682.0,24.74,52.24,16.1,0.0,2.72,0.0,3.97,0.22,97.0,1.0,0.17,16.9,0,0,dc
1283,2007,20.02,"WASHINGTON,DC",3967.0,8.45,445.0,33.55,73500.0,24.96,59.24,12.6,0.0,0.66,0.0,2.55,0.0,158.0,9.0,2.02,35.53,0,0,dc
1284,2007,21.01,"WASHINGTON,DC",5084.0,9.82,995.0,46.44,44792.0,7.89,64.2,26.73,0.0,0.0,0.0,1.04,0.14,297.0,9.0,0.9,29.84,0,0,dc
1285,2007,21.02,"WASHINGTON,DC",4482.0,8.16,798.0,40.97,48875.0,3.35,74.03,20.15,0.0,1.52,0.0,0.96,0.0,315.0,8.0,1.0,39.48,0,0,dc
1286,2007,22.01,"WASHINGTON,DC",3305.0,9.52,255.0,18.17,68382.0,5.9,76.16,17.94,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.39,18.47,0,0,dc
1287,2007,22.02,"WASHINGTON,DC",3222.0,7.5,658.0,61.44,40253.0,7.26,81.72,9.84,0.0,0.0,0.0,1.18,0.0,172.0,14.0,2.13,26.15,0,0,dc
1288,2007,23.01,"WASHINGTON,DC",2907.0,3.49,322.0,28.47,74700.0,12.66,72.1,13.48,1.55,0.0,0.0,0.21,0.0,161.0,2.0,0.62,50.06,0,0,dc
1289,2007,23.02,"WASHINGTON,DC",2013.0,0.0,865.0,59.67,73826.0,21.71,72.58,3.48,0.0,0.0,0.0,0.6,1.64,248.0,1.0,0.12,28.67,0,0,dc
1290,2007,24.0,"WASHINGTON,DC",3724.0,5.28,469.0,23.32,55486.0,6.9,83.67,5.8,0.0,0.0,0.0,3.63,0.0,89.0,1.0,0.21,18.97,0,0,dc
1291,2007,25.01,"WASHINGTON,DC",2272.0,24.73,433.0,43.04,51750.0,16.46,65.67,17.17,0.0,0.0,0.0,0.7,0.0,52.0,1.0,0.23,12.02,0,0,dc
1292,2007,25.02,"WASHINGTON,DC",5124.0,6.26,1289.0,58.69,43971.0,8.72,43.95,45.12,0.0,1.07,0.0,1.13,0.0,221.0,4.0,0.31,17.14,0,0,dc
1293,2007,26.0,"WASHINGTON,DC",2348.0,3.34,272.0,24.51,140938.0,43.44,42.84,5.83,0.0,3.07,0.0,4.26,0.55,69.0,0.0,0.0,25.41,0,0,dc
1294,2007,27.01,"WASHINGTON,DC",5416.0,11.94,1976.0,70.63,57985.0,46.92,20.31,25.39,0.0,6.02,0.0,1.37,0.0,53.0,0.0,0.0,2.68,0,0,dc
1295,2007,27.02,"WASHINGTON,DC",5834.0,0.94,1525.0,58.27,95488.0,54.49,13.46,15.46,0.0,14.83,0.0,1.77,0.0,254.0,7.0,0.46,16.66,0,0,dc
1296,2007,28.01,"WASHINGTON,DC",3555.0,12.99,1283.0,73.42,41458.0,8.89,50.52,38.71,0.11,0.84,0.42,0.51,0.0,507.0,15.0,1.17,39.53,0,0,dc
1297,2007,28.02,"WASHINGTON,DC",4163.0,20.62,1590.0,82.5,39424.0,18.16,25.05,48.52,1.92,4.73,0.31,0.91,0.38,227.0,4.0,0.25,14.28,0,0,dc
1298,2007,29.0,"WASHINGTON,DC",4077.0,15.94,800.0,55.21,52857.0,15.77,37.26,43.41,0.0,3.21,0.0,0.34,0.0,170.0,2.0,0.25,21.25,0,0,dc
1299,2007,30.0,"WASHINGTON,DC",2779.0,24.01,980.0,68.93,43167.0,30.19,49.01,18.75,0.0,2.05,0.0,0.0,0.0,278.0,4.0,0.41,28.36,0,0,dc
1300,2007,31.0,"WASHINGTON,DC",2680.0,4.83,450.0,39.85,53007.0,16.38,43.58,38.96,0.0,0.0,0.0,0.26,0.82,73.0,1.0,0.22,16.24,0,0,dc
1301,2007,32.0,"WASHINGTON,DC",4509.0,17.73,733.0,36.03,48011.0,14.46,53.25,27.94,0.0,1.93,0.0,0.82,1.6,231.0,5.0,0.68,31.53,0,0,dc
1302,2007,33.01,"WASHINGTON,DC",3052.0,12.08,508.0,22.75,80873.0,19.59,72.51,2.39,0.0,1.25,0.0,3.54,0.72,36.0,2.0,0.39,7.08,0,0,dc
1303,2007,33.02,"WASHINGTON,DC",2055.0,14.74,328.0,39.82,79500.0,25.06,58.88,8.37,0.49,2.43,0.0,4.77,0.0,39.0,1.0,0.31,11.9,0,0,dc
1304,2007,34.0,"WASHINGTON,DC",4794.0,43.69,624.0,55.87,25466.0,7.61,81.66,7.07,0.29,1.75,0.0,1.27,0.33,80.0,5.0,0.8,12.81,0,0,dc
1305,2007,35.0,"WASHINGTON,DC",2338.0,9.85,617.0,70.33,32227.0,12.79,68.86,17.54,0.68,0.0,0.0,0.13,0.0,255.0,8.0,1.3,41.32,0,0,dc
1306,2007,36.0,"WASHINGTON,DC",4487.0,15.31,1371.0,70.6,41016.0,23.33,54.29,17.45,0.0,1.16,0.0,1.34,2.43,300.0,2.0,0.15,21.89,0,0,dc
1307,2007,37.0,"WASHINGTON,DC",4554.0,19.4,1756.0,84.63,40066.0,19.48,49.21,28.81,0.0,1.82,0.0,0.68,0.0,348.0,12.0,0.68,19.82,0,0,dc
1308,2007,38.0,"WASHINGTON,DC",3975.0,13.82,1847.0,68.7,72536.0,52.91,21.03,14.74,0.0,6.99,2.84,1.48,0.0,338.0,5.0,0.27,18.3,0,0,dc
1309,2007,39.0,"WASHINGTON,DC",4028.0,3.36,1996.0,68.36,72825.0,57.82,16.04,16.68,2.61,5.44,0.0,0.82,0.6,442.0,5.0,0.25,22.14,0,0,dc
1310,2007,40.01,"WASHINGTON,DC",3477.0,0.0,1270.0,38.89,101288.0,89.73,1.52,3.88,0.0,4.86,0.0,0.0,0.0,70.0,1.0,0.08,5.51,0,0,dc
1311,2007,40.02,"WASHINGTON,DC",2406.0,0.0,1117.0,52.76,86818.0,77.76,7.61,7.61,0.0,3.28,0.62,2.2,0.91,87.0,2.0,0.18,7.79,0,0,dc
1312,2007,41.0,"WASHINGTON,DC",2821.0,2.66,759.0,46.54,91190.0,79.72,1.13,6.35,0.6,8.15,0.0,3.58,0.46,74.0,1.0,0.13,9.75,0,0,dc
1313,2007,42.01,"WASHINGTON,DC",3400.0,16.92,1415.0,59.38,90735.0,66.59,13.65,12.38,0.0,7.03,0.0,0.35,0.0,66.0,5.0,0.35,4.67,0,0,dc
1314,2007,42.02,"WASHINGTON,DC",2447.0,0.0,1294.0,57.55,88679.0,76.71,2.66,2.25,0.0,13.08,0.0,4.21,1.1,83.0,0.0,0.0,6.42,0,0,dc
1315,2007,43.0,"WASHINGTON,DC",2790.0,8.79,1383.0,75.8,53583.0,53.66,32.76,10.11,0.36,1.29,0.0,1.83,0.0,205.0,3.0,0.22,14.83,0,0,dc
1316,2007,44.0,"WASHINGTON,DC",4005.0,9.77,999.0,40.57,97841.0,50.34,35.98,6.69,0.0,4.19,0.0,1.37,1.42,98.0,2.0,0.2,9.81,0,0,dc
1317,2007,46.0,"WASHINGTON,DC",2389.0,17.96,674.0,49.81,51319.0,14.82,74.55,3.26,0.0,4.4,0.0,2.55,0.42,65.0,4.0,0.59,9.65,0,0,dc
1318,2007,47.01,"WASHINGTON,DC",3894.52,53.73,1486.0,87.2,15244.0,11.46,83.69,1.0,0.84,3.01,0.0,0.0,0.0,595.0,11.0,0.74,40.03,0,0,dc
1319,2007,47.02,"WASHINGTON,DC",1095.48,53.73,424.0,87.2,15244.0,11.46,83.69,1.0,0.84,3.01,0.0,0.0,0.0,187.0,1.0,0.24,44.09,0,0,dc
1320,2007,48.01,"WASHINGTON,DC",1596.0,0.0,595.0,43.45,73814.0,30.64,56.02,7.58,0.0,0.88,0.0,4.89,0.0,75.0,3.0,0.5,12.61,0,0,dc
1321,2007,48.02,"WASHINGTON,DC",3202.0,22.2,1054.0,80.03,39796.0,28.48,54.15,4.31,0.0,13.05,0.0,0.0,0.0,328.0,3.0,0.28,31.12,0,0,dc
1322,2007,49.01,"WASHINGTON,DC",1658.0,17.39,662.0,61.25,49063.0,35.16,62.0,1.87,0.0,0.97,0.0,0.0,0.0,154.0,4.0,0.6,23.28,0,0,dc
1323,2007,49.02,"WASHINGTON,DC",2594.0,16.42,949.0,67.94,66422.0,39.86,36.55,19.16,0.69,1.58,0.0,0.42,1.73,471.0,7.0,0.74,49.65,0,0,dc
1324,2007,50.01,"WASHINGTON,DC",1695.19,2.55,480.0,64.96,74282.0,44.3,23.19,27.56,0.0,3.66,0.42,0.34,0.52,22.0,2.0,0.42,4.58,0,0,dc
1325,2007,50.02,"WASHINGTON,DC",5626.81,2.55,2495.0,64.96,74282.0,44.3,23.19,27.56,0.0,3.66,0.42,0.34,0.52,314.0,13.0,0.52,12.58,0,0,dc
1326,2007,52.01,"WASHINGTON,DC",4941.0,10.11,2665.0,67.34,62854.0,61.85,16.47,9.01,0.0,10.06,0.0,2.61,0.0,410.0,7.0,0.26,15.38,0,0,dc
1327,2007,53.01,"WASHINGTON,DC",5633.0,0.0,2384.0,59.19,85355.0,66.75,18.36,6.46,1.14,5.93,0.0,0.94,0.43,175.0,5.0,0.21,7.34,0,0,dc
1328,2007,55.0,"WASHINGTON,DC",5273.0,5.74,2555.0,61.14,88458.0,68.16,8.17,10.07,0.47,11.68,0.0,1.44,0.0,140.0,9.0,0.35,5.48,0,0,dc
1329,2007,56.0,"WASHINGTON,DC",4538.0,4.38,2220.0,56.52,69929.0,66.0,6.81,10.42,0.64,12.65,0.0,0.68,2.8,121.0,5.0,0.23,5.45,0,0,dc
1330,2007,58.0,"WASHINGTON,DC",2168.0,6.89,1003.0,56.89,107208.0,63.1,4.61,7.75,0.0,22.05,0.0,2.49,0.0,56.0,1.0,0.1,5.59,0,0,dc
1331,2007,59.0,"WASHINGTON,DC",3543.0,25.86,1155.0,92.18,52130.0,35.17,46.37,5.33,0.0,8.98,0.0,2.85,1.3,62.0,3.0,0.26,5.37,0,0,dc
1332,2007,62.02,"WASHINGTON,DC",0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,dc
1333,2007,64.0,"WASHINGTON,DC",2052.11,43.6,820.0,85.25,18772.4,2.0,94.73,0.0,0.0,3.26,0.0,0.0,0.0,99.0,9.0,1.1,12.07,0,0,dc
1334,2007,65.0,"WASHINGTON,DC",2597.0,0.0,768.0,41.21,117083.0,86.83,2.93,7.62,0.0,1.42,0.0,1.19,0.0,47.0,2.0,0.26,6.12,0,0,dc
1335,2007,66.0,"WASHINGTON,DC",1836.0,0.0,523.0,48.86,91141.0,91.23,0.44,0.0,0.0,8.33,0.0,0.0,0.0,35.0,0.0,0.0,6.69,0,0,dc
1336,2007,67.0,"WASHINGTON,DC",4226.0,0.0,766.0,34.57,135573.0,75.89,15.24,1.49,0.0,4.92,0.0,2.46,0.0,33.0,1.0,0.13,4.31,0,0,dc
1337,2007,68.01,"WASHINGTON,DC",1688.0,12.79,383.0,44.58,64769.0,34.36,52.84,6.1,0.0,0.59,0.0,6.1,0.0,65.0,4.0,1.04,16.98,0,0,dc
1338,2007,68.02,"WASHINGTON,DC",2219.0,4.49,307.0,42.91,72885.0,29.56,56.42,5.36,0.0,1.44,0.0,7.21,0.0,49.0,1.0,0.33,15.96,0,0,dc
1339,2007,68.04,"WASHINGTON,DC",2178.0,0.0,46.0,0.0,0.0,3.49,89.81,4.32,0.0,0.0,0.0,1.06,1.33,1.0,0.0,0.0,2.19,0,0,dc
1340,2007,69.0,"WASHINGTON,DC",2083.0,5.43,467.0,35.05,110865.0,54.63,28.32,2.93,0.0,6.43,6.14,1.54,0.0,30.0,2.0,0.43,6.43,0,0,dc
1341,2007,70.0,"WASHINGTON,DC",2356.0,0.0,577.0,48.76,87314.0,72.5,17.28,8.53,0.0,1.23,0.0,0.0,0.47,35.0,0.0,0.0,6.06,0,0,dc
1342,2007,71.0,"WASHINGTON,DC",3088.0,40.17,772.0,65.75,29063.0,16.65,78.3,2.4,0.0,1.46,0.0,1.2,0.0,339.0,3.0,0.39,43.92,0,0,dc
1343,2007,72.0,"WASHINGTON,DC",625.0,0.0,1321.0,75.59,33911.0,22.08,70.24,3.2,0.0,4.48,0.0,0.0,0.0,164.0,8.0,0.61,12.42,0,0,dc
1344,2007,73.01,"WASHINGTON,DC",2957.58,1.42,961.0,98.25,68333.0,54.77,20.76,13.22,0.0,6.25,0.0,5.0,0.0,21.0,0.0,0.0,2.19,0,0,dc
1345,2007,73.04,"WASHINGTON,DC",3556.0,30.93,984.0,63.1,36467.0,0.93,93.5,4.53,0.0,0.0,0.0,0.25,0.79,536.0,10.0,1.02,54.45,0,0,dc
1346,2007,74.01,"WASHINGTON,DC",2729.0,58.43,736.0,95.26,18472.0,10.08,86.77,3.15,0.0,0.0,0.0,0.0,0.0,181.0,32.0,4.35,24.59,0,0,dc
1347,2007,74.03,"WASHINGTON,DC",3413.0,28.5,919.0,85.87,29912.0,1.32,98.68,0.0,0.0,0.0,0.0,0.0,0.0,860.0,14.0,1.52,93.56,0,0,dc
1348,2007,74.04,"WASHINGTON,DC",3587.0,45.09,846.0,85.46,29595.0,0.81,99.19,0.0,0.0,0.0,0.0,0.0,0.0,421.0,13.0,1.54,49.78,0,0,dc
1349,2007,74.06,"WASHINGTON,DC",3489.0,43.82,901.0,93.54,28403.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,12.0,1.33,67.16,0,0,dc
